주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,687.0,763.0,984.0,1608.0,1513.0,,,
영업이익,-131.0,-109.0,-55.0,157.0,76.0,,,
영업이익(발표기준),-131.0,-109.0,-55.0,157.0,76.0,,,
세전계속사업이익,-162.0,383.0,-67.0,159.0,69.0,,,
당기순이익,-162.0,263.0,-91.0,146.0,40.0,,,
당기순이익(지배),-162.0,263.0,-91.0,146.0,40.0,,,
당기순이익(비지배),,,,,,,,
자산총계,1089.0,912.0,729.0,993.0,994.0,,,
부채총계,850.0,408.0,314.0,436.0,401.0,,,
자본총계,239.0,504.0,415.0,557.0,593.0,,,
자본총계(지배),239.0,504.0,415.0,557.0,593.0,,,
자본총계(비지배),,,,,,,,
자본금,80.0,80.0,80.0,80.0,80.0,,,
영업활동현금흐름,-96.0,-74.0,-171.0,182.0,-82.0,,,
투자활동현금흐름,29.0,600.0,176.0,-172.0,54.0,,,
재무활동현금흐름,62.0,-528.0,,,33.0,,,
CAPEX,14.0,55.0,55.0,81.0,61.0,,,
FCF,-110.0,-129.0,-226.0,101.0,-142.0,,,
이자발생부채,528.0,,,,33.0,,,
영업이익률,-19.09,-14.27,-5.54,9.77,5.02,,,
순이익률,-23.56,34.5,-9.2,9.09,2.66,,,
ROE(%),-50.56,70.84,-19.71,30.09,7.01,,,
ROA(%),-14.54,26.31,-11.04,16.98,4.06,,,
부채비율,355.77,80.86,75.74,78.3,67.58,,,
자본유보율,200.42,527.89,413.03,593.25,638.02,,,
EPS(원),-1007.0,1639.0,-564.0,910.0,251.0,,,
PER(배),-1.46,2.75,-20.22,13.91,69.0,,,
BPS(원),1487.0,3139.0,2582.0,3466.0,3692.0,,,
PBR(배),0.99,1.44,4.42,3.65,4.69,,,
현금DPS(원),0.0,0.0,0.0,,,,,
현금배당수익률,0.0,0.0,0.0,,,,,
현금배당성향(%),0.0,0.0,0.0,0.0,0.0,,,
발행주식수(보통주),16068000.0,16068000.0,16068000.0,16068000.0,16068000.0,,,
