주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,47086.0,49624.0,62731.0,74020.0,82666.0,87920.0,92999.0,98243.0
영업이익,1550.0,1433.0,2258.0,2181.0,1657.0,1816.0,2120.0,2307.0
영업이익(발표기준),1550.0,1433.0,2258.0,2181.0,1657.0,,,
세전계속사업이익,1593.0,1486.0,2214.0,3646.0,1892.0,2042.0,2364.0,2560.0
당기순이익,1190.0,1113.0,1662.0,2735.0,1151.0,1497.0,1736.0,1896.0
당기순이익(지배),1190.0,1113.0,1642.0,2743.0,1182.0,1485.0,1733.0,1863.0
당기순이익(비지배),,,20.0,-7.0,-31.0,,,
자산총계,28801.0,29201.0,47355.0,47214.0,50923.0,52299.0,53622.0,55216.0
부채총계,12655.0,12385.0,25765.0,23638.0,26989.0,27628.0,27909.0,27870.0
자본총계,16146.0,16815.0,21590.0,23575.0,23933.0,24910.0,26102.0,27347.0
자본총계(지배),16146.0,16815.0,17926.0,19898.0,20304.0,21289.0,22515.0,23720.0
자본총계(비지배),,,3664.0,3677.0,3630.0,,,
자본금,770.0,770.0,770.0,770.0,770.0,770.0,770.0,770.0
영업활동현금흐름,2944.0,3684.0,4440.0,4345.0,4422.0,4555.0,4773.0,4668.0
투자활동현금흐름,-1210.0,-1808.0,-8857.0,78.0,-4233.0,-3024.0,-3134.0,-2708.0
재무활동현금흐름,-1808.0,-1276.0,4026.0,-4635.0,282.0,-457.0,-998.0,-894.0
CAPEX,1460.0,1875.0,2552.0,3110.0,3809.0,1916.0,2082.0,1987.0
FCF,1484.0,1810.0,1888.0,1235.0,614.0,2465.0,2156.0,2229.0
이자발생부채,5981.0,5001.0,11969.0,8190.0,9867.0,,,
영업이익률,3.29,2.89,3.6,2.95,2.0,2.07,2.28,2.35
순이익률,2.53,2.24,2.65,3.69,1.39,1.7,1.87,1.93
ROE(%),7.59,6.75,9.45,14.5,5.88,7.14,7.91,8.06
ROA(%),4.11,3.84,4.34,5.79,2.35,2.9,3.28,3.48
부채비율,78.38,73.66,119.33,100.27,112.77,110.91,106.92,101.91
자본유보율,1997.58,2084.7,2228.83,2484.48,2541.87,,,
EPS(원),1546.0,1445.0,2133.0,3562.0,1535.0,1928.0,2251.0,2419.0
PER(배),18.11,17.75,25.23,13.36,26.26,19.29,16.53,15.38
BPS(원),20969.0,21838.0,23281.0,25842.0,26369.0,27648.0,29240.0,30805.0
PBR(배),1.34,1.17,2.31,1.84,1.53,1.35,1.27,1.21
현금DPS(원),450.0,600.0,850.0,1100.0,600.0,764.0,787.0,849.0
현금배당수익률,1.61,2.34,1.58,2.31,1.49,2.05,2.12,2.28
현금배당성향(%),29.11,41.52,39.86,30.88,39.1,0.4,0.35,0.35
발행주식수(보통주),77000000.0,77000000.0,77000000.0,77000000.0,77000000.0,,,
