주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,1846.0,1938.0,1895.0,1887.0,2012.0,2147.0,2294.0,2446.0
영업이익,102.0,164.0,183.0,167.0,52.0,24.0,78.0,137.0
영업이익(발표기준),102.0,164.0,183.0,167.0,52.0,,,
세전계속사업이익,144.0,201.0,240.0,218.0,34.0,40.0,120.0,200.0
당기순이익,117.0,168.0,193.0,182.0,43.0,30.0,100.0,170.0
당기순이익(지배),117.0,168.0,193.0,182.0,43.0,33.0,97.0,169.0
당기순이익(비지배),,,,,,,,
자산총계,2264.0,2416.0,2408.0,2524.0,2651.0,2970.0,3010.0,3030.0
부채총계,898.0,914.0,747.0,691.0,832.0,1130.0,1110.0,1010.0
자본총계,1367.0,1503.0,1661.0,1833.0,1818.0,1840.0,1900.0,2030.0
자본총계(지배),1367.0,1503.0,1661.0,1833.0,1818.0,1840.0,1900.0,2030.0
자본총계(비지배),,,,,,,,
자본금,64.0,64.0,64.0,64.0,64.0,60.0,60.0,60.0
영업활동현금흐름,99.0,194.0,212.0,182.0,134.0,10.0,110.0,220.0
투자활동현금흐름,-13.0,-167.0,-30.0,-66.0,-268.0,-250.0,0.0,40.0
재무활동현금흐름,-75.0,-21.0,-181.0,-107.0,147.0,270.0,-60.0,-160.0
CAPEX,35.0,152.0,29.0,60.0,193.0,270.0,40.0,30.0
FCF,64.0,42.0,182.0,121.0,-59.0,,,
이자발생부채,444.0,445.0,285.0,204.0,393.0,,,
영업이익률,5.54,8.45,9.67,8.83,2.57,1.12,3.4,5.6
순이익률,6.36,8.65,10.18,9.65,2.14,1.4,4.36,6.95
ROE(%),8.91,11.68,12.2,10.42,2.36,1.8,5.19,8.6
ROA(%),5.29,7.16,8.0,7.38,1.66,1.07,3.34,5.63
부채비율,65.69,60.8,44.99,37.72,45.78,61.41,58.42,49.75
자본유보율,2174.33,2383.36,2618.06,2861.9,2860.18,,,
EPS(원),918.0,1309.0,1508.0,1422.0,336.0,258.0,758.0,1320.0
PER(배),7.11,8.36,9.22,7.98,30.06,30.25,10.29,5.91
BPS(원),13016.0,14310.0,15817.0,17454.0,17317.0,17524.0,18095.0,19333.0
PBR(배),0.5,0.77,0.88,0.65,0.58,0.45,0.43,0.4
현금DPS(원),200.0,200.0,250.0,400.0,250.0,150.0,300.0,400.0
현금배당수익률,3.07,1.83,1.8,3.52,2.48,1.92,3.85,5.13
현금배당성향(%),17.88,12.53,13.6,23.07,61.04,0.58,0.4,0.3
발행주식수(보통주),12800000.0,12800000.0,12800000.0,12800000.0,12800000.0,,,
