주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,3799.0,3543.0,3061.0,3214.0,3140.0,,,
영업이익,843.0,882.0,858.0,1091.0,734.0,,,
영업이익(발표기준),843.0,882.0,858.0,1091.0,734.0,,,
세전계속사업이익,803.0,887.0,852.0,1107.0,933.0,,,
당기순이익,691.0,789.0,778.0,994.0,818.0,,,
당기순이익(지배),679.0,782.0,778.0,994.0,818.0,,,
당기순이익(비지배),12.0,8.0,,,,,,
자산총계,7872.0,8372.0,8831.0,9706.0,10855.0,,,
부채총계,1938.0,1797.0,1582.0,1498.0,1684.0,,,
자본총계,5934.0,6576.0,7249.0,8208.0,9171.0,,,
자본총계(지배),5868.0,6576.0,7249.0,8208.0,9171.0,,,
자본총계(비지배),65.0,,,,,,,
자본금,272.0,272.0,272.0,272.0,286.0,,,
영업활동현금흐름,237.0,310.0,396.0,224.0,-141.0,,,
투자활동현금흐름,-61.0,-248.0,-64.0,-144.0,333.0,,,
재무활동현금흐름,-103.0,-53.0,-252.0,-169.0,-172.0,,,
CAPEX,86.0,221.0,57.0,63.0,88.0,,,
FCF,150.0,89.0,339.0,161.0,-229.0,,,
이자발생부채,950.0,933.0,735.0,602.0,569.0,,,
영업이익률,22.2,24.9,28.02,33.93,23.38,,,
순이익률,18.19,22.28,25.41,30.92,26.06,,,
ROE(%),12.26,12.56,11.25,12.86,9.42,,,
ROA(%),9.16,9.72,9.04,10.72,7.96,,,
부채비율,32.67,27.32,21.82,18.25,18.36,,,
자본유보율,2016.55,2270.56,2508.35,2862.85,3079.95,,,
EPS(원),1246.0,1435.0,1428.0,1824.0,1490.0,,,
PER(배),6.25,6.06,5.41,4.43,5.09,,,
BPS(원),10807.0,12110.0,13349.0,15116.0,16099.0,,,
PBR(배),0.72,0.72,0.58,0.53,0.47,,,
현금DPS(원),50.0,55.0,55.0,75.0,75.0,,,
현금배당수익률,0.64,0.63,0.71,0.93,0.99,,,
현금배당성향(%),4.02,3.84,3.86,4.11,5.24,,,
발행주식수(보통주),50880170.0,50880170.0,50880170.0,50880170.0,53543977.0,,,
