주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,5466.0,5933.0,6595.0,6240.0,5409.0,,,
영업이익,96.0,99.0,182.0,184.0,50.0,,,
영업이익(발표기준),96.0,99.0,182.0,184.0,50.0,,,
세전계속사업이익,-27.0,31.0,120.0,148.0,38.0,,,
당기순이익,-25.0,7.0,87.0,115.0,-9.0,,,
당기순이익(지배),22.0,48.0,118.0,102.0,0.0,,,
당기순이익(비지배),-47.0,-41.0,-31.0,14.0,-9.0,,,
자산총계,4116.0,4463.0,4721.0,4803.0,4569.0,,,
부채총계,2161.0,2533.0,2695.0,2725.0,2556.0,,,
자본총계,1955.0,1930.0,2026.0,2078.0,2013.0,,,
자본총계(지배),1866.0,1882.0,2011.0,1972.0,1921.0,,,
자본총계(비지배),89.0,48.0,15.0,107.0,92.0,,,
자본금,76.0,76.0,76.0,76.0,76.0,,,
영업활동현금흐름,41.0,244.0,419.0,261.0,461.0,,,
투자활동현금흐름,-257.0,-269.0,-288.0,-243.0,-322.0,,,
재무활동현금흐름,222.0,44.0,-78.0,70.0,-13.0,,,
CAPEX,361.0,263.0,262.0,214.0,257.0,,,
FCF,-320.0,-19.0,157.0,47.0,204.0,,,
이자발생부채,1131.0,1271.0,1266.0,1393.0,1430.0,,,
영업이익률,1.76,1.67,2.76,2.94,0.92,,,
순이익률,-0.46,0.13,1.32,1.85,-0.17,,,
ROE(%),1.17,2.59,6.08,5.1,-0.01,,,
ROA(%),-0.63,0.17,1.9,2.42,-0.2,,,
부채비율,110.53,131.22,132.98,131.12,126.97,,,
자본유보율,2383.38,2393.68,2543.5,2620.24,2614.64,,,
EPS(원),143.0,320.0,781.0,670.0,-1.0,,,
PER(배),28.56,15.32,7.2,7.67,-5723.17,,,
BPS(원),12853.0,12963.0,13853.0,13578.0,13230.0,,,
PBR(배),0.32,0.38,0.41,0.38,0.43,,,
현금DPS(원),100.0,100.0,150.0,100.0,150.0,,,
현금배당수익률,2.44,2.04,2.67,1.95,2.64,,,
현금배당성향(%),66.81,29.95,18.4,14.29,-14475.46,,,
발행주식수(보통주),15160128.0,15160128.0,15160128.0,15160128.0,15160128.0,,,
