주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,113936.0,108833.0,99997.0,85075.0,95151.0,100497.0,105186.0,109970.0
영업이익,3784.0,3198.0,3143.0,2793.0,4072.0,6031.0,6130.0,6533.0
영업이익(발표기준),4530.0,3727.0,2720.0,4592.0,5322.0,,,
세전계속사업이익,2263.0,1517.0,170.0,2030.0,3778.0,5103.0,4949.0,5467.0
당기순이익,1652.0,867.0,-735.0,2151.0,3648.0,6321.0,4410.0,4791.0
당기순이익(지배),1230.0,450.0,-987.0,1682.0,2969.0,5338.0,3525.0,3843.0
당기순이익(비지배),421.0,417.0,252.0,470.0,680.0,,,
자산총계,100068.0,103357.0,98815.0,97130.0,99789.0,104010.0,108276.0,112473.0
부채총계,69997.0,73026.0,69279.0,64578.0,63468.0,62096.0,62498.0,62444.0
자본총계,30071.0,30331.0,29536.0,32552.0,36321.0,41914.0,45776.0,50029.0
자본총계(지배),24155.0,24051.0,23026.0,24515.0,27217.0,32042.0,35376.0,39064.0
자본총계(비지배),5916.0,6280.0,6510.0,8038.0,9104.0,,,
자본금,1610.0,1610.0,1610.0,1610.0,1610.0,1610.0,1610.0,1610.0
영업활동현금흐름,4983.0,4092.0,4641.0,8079.0,2374.0,3776.0,4766.0,5577.0
투자활동현금흐름,-2252.0,-2629.0,-3428.0,-2359.0,-4030.0,-793.0,-2221.0,-2352.0
재무활동현금흐름,-2211.0,-523.0,-1393.0,-6119.0,1490.0,-3236.0,-1064.0,-1378.0
CAPEX,3876.0,2292.0,2535.0,1671.0,1826.0,1923.0,1760.0,1799.0
FCF,1107.0,1799.0,2106.0,6409.0,549.0,1341.0,2562.0,3415.0
이자발생부채,45850.0,47807.0,47030.0,40471.0,37908.0,,,
영업이익률,3.32,2.94,3.14,3.28,4.28,6.0,5.83,5.94
순이익률,1.45,0.8,-0.74,2.53,3.83,6.29,4.19,4.36
ROE(%),5.19,1.87,-4.19,7.07,11.48,18.02,10.46,10.32
ROA(%),1.64,0.85,-0.73,2.2,3.71,6.2,4.15,4.34
부채비율,232.77,240.76,234.56,198.38,174.74,148.15,136.53,124.81
자본유보율,1476.88,1461.1,1380.67,1474.75,1662.86,,,
EPS(원),3820.0,1397.0,-3064.0,5223.0,9219.0,16577.0,10948.0,11934.0
PER(배),21.18,38.86,-13.17,11.35,7.86,4.05,6.14,5.63
BPS(원),86992.0,86616.0,82926.0,88286.0,98018.0,115397.0,127405.0,140686.0
PBR(배),0.93,0.63,0.49,0.67,0.74,0.58,0.53,0.48
현금DPS(원),1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0
현금배당수익률,1.55,2.3,3.1,2.11,1.72,1.86,1.86,1.86
현금배당성향(%),28.21,77.14,-35.18,20.64,11.69,0.08,0.11,0.1
발행주식수(보통주),32200000.0,32200000.0,32200000.0,32200000.0,32200000.0,,,
