주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,2182.0,2172.0,2033.0,1953.0,2115.0,,,
영업이익,193.0,135.0,63.0,24.0,128.0,,,
영업이익(발표기준),193.0,135.0,63.0,24.0,128.0,,,
세전계속사업이익,293.0,226.0,114.0,210.0,172.0,,,
당기순이익,202.0,175.0,92.0,217.0,127.0,,,
당기순이익(지배),192.0,169.0,92.0,217.0,127.0,,,
당기순이익(비지배),10.0,6.0,,,,,,
자산총계,4561.0,4294.0,4293.0,4331.0,4315.0,,,
부채총계,662.0,541.0,497.0,414.0,358.0,,,
자본총계,3899.0,3753.0,3796.0,3917.0,3957.0,,,
자본총계(지배),3642.0,3753.0,3796.0,3917.0,3957.0,,,
자본총계(비지배),257.0,,,,,,,
자본금,165.0,165.0,165.0,165.0,165.0,,,
영업활동현금흐름,267.0,101.0,208.0,147.0,189.0,,,
투자활동현금흐름,227.0,130.0,-534.0,-62.0,-183.0,,,
재무활동현금흐름,-54.0,-345.0,-63.0,-103.0,-81.0,,,
CAPEX,127.0,233.0,360.0,121.0,35.0,,,
FCF,140.0,-132.0,-153.0,25.0,155.0,,,
이자발생부채,45.0,11.0,5.0,,,,,
영업이익률,8.86,6.24,3.09,1.21,6.03,,,
순이익률,9.25,8.06,4.54,11.14,6.0,,,
ROE(%),5.38,4.58,2.44,5.64,3.23,,,
ROA(%),4.45,3.95,2.15,5.04,2.94,,,
부채비율,16.97,14.41,13.08,10.57,9.06,,,
자본유보율,2170.16,2238.95,2263.25,2359.62,2401.32,,,
EPS(원),582.0,513.0,279.0,659.0,385.0,,,
PER(배),18.72,24.95,38.65,14.04,23.91,,,
BPS(원),15996.0,16420.0,16606.0,17418.0,17814.0,,,
PBR(배),0.68,0.78,0.65,0.53,0.52,,,
현금DPS(원),250.0,250.0,280.0,250.0,350.0,,,
현금배당수익률,2.29,1.95,2.59,2.7,3.8,,,
현금배당성향(%),29.63,33.76,69.42,25.85,61.23,,,
발행주식수(보통주),33000000.0,33000000.0,33000000.0,33000000.0,33000000.0,,,
