주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,2617.0,2878.0,3158.0,3404.0,3950.0,,,
영업이익,94.0,117.0,111.0,113.0,122.0,,,
영업이익(발표기준),94.0,117.0,111.0,113.0,122.0,,,
세전계속사업이익,94.0,110.0,94.0,100.0,118.0,,,
당기순이익,76.0,88.0,74.0,73.0,95.0,,,
당기순이익(지배),76.0,88.0,74.0,73.0,95.0,,,
당기순이익(비지배),,,,,,,,
자산총계,857.0,1032.0,1202.0,1224.0,1475.0,,,
부채총계,569.0,640.0,696.0,692.0,851.0,,,
자본총계,288.0,393.0,506.0,531.0,624.0,,,
자본총계(지배),288.0,393.0,506.0,531.0,624.0,,,
자본총계(비지배),,,,,,,,
자본금,62.0,62.0,62.0,62.0,62.0,,,
영업활동현금흐름,154.0,29.0,96.0,128.0,45.0,,,
투자활동현금흐름,-161.0,-51.0,-107.0,-7.0,-114.0,,,
재무활동현금흐름,10.0,24.0,11.0,-56.0,7.0,,,
CAPEX,127.0,45.0,63.0,66.0,74.0,,,
FCF,27.0,-16.0,33.0,63.0,-30.0,,,
이자발생부채,160.0,191.0,220.0,213.0,234.0,,,
영업이익률,3.61,4.06,3.53,3.32,3.09,,,
순이익률,2.9,3.06,2.35,2.15,2.41,,,
ROE(%),26.74,25.85,16.51,14.12,16.48,,,
ROA(%),9.63,9.31,6.64,6.04,7.06,,,
부채비율,197.24,163.01,137.44,130.35,136.22,,,
자본유보율,421.92,495.37,575.88,648.95,740.17,,,
EPS(원),610.0,708.0,597.0,589.0,766.0,,,
PER(배),9.41,26.9,24.97,19.85,16.44,,,
BPS(원),2346.0,3172.0,4106.0,4386.0,5150.0,,,
PBR(배),2.45,6.01,3.63,2.67,2.45,,,
현금DPS(원),50.0,75.0,100.0,200.0,500.0,,,
현금배당수익률,0.87,0.39,0.67,1.71,3.97,,,
현금배당성향(%),8.17,10.59,16.68,33.13,63.71,,,
발행주식수(보통주),11558200.0,11558200.0,11558200.0,11558200.0,11558200.0,,,
