주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,3584.0,3377.0,3139.0,2757.0,2755.0,,,
영업이익,29.0,61.0,35.0,11.0,-19.0,,,
영업이익(발표기준),29.0,61.0,35.0,11.0,-19.0,,,
세전계속사업이익,45.0,58.0,-42.0,21.0,18.0,,,
당기순이익,30.0,40.0,-55.0,8.0,10.0,,,
당기순이익(지배),31.0,41.0,-54.0,9.0,12.0,,,
당기순이익(비지배),-2.0,-1.0,-1.0,-1.0,-1.0,,,
자산총계,2711.0,2750.0,2565.0,2460.0,2514.0,,,
부채총계,992.0,1006.0,903.0,804.0,860.0,,,
자본총계,1719.0,1744.0,1662.0,1656.0,1654.0,,,
자본총계(지배),1720.0,1744.0,1664.0,1656.0,1656.0,,,
자본총계(비지배),-1.0,0.0,-1.0,0.0,-2.0,,,
자본금,154.0,154.0,154.0,154.0,154.0,,,
영업활동현금흐름,103.0,133.0,52.0,108.0,19.0,,,
투자활동현금흐름,71.0,-60.0,-229.0,113.0,-319.0,,,
재무활동현금흐름,-232.0,-20.0,-173.0,-48.0,15.0,,,
CAPEX,68.0,33.0,84.0,60.0,285.0,,,
FCF,35.0,99.0,-32.0,48.0,-266.0,,,
이자발생부채,505.0,509.0,357.0,332.0,337.0,,,
영업이익률,0.82,1.82,1.11,0.4,-0.69,,,
순이익률,0.83,1.19,-1.76,0.29,0.38,,,
ROE(%),1.84,2.36,-3.18,0.54,0.71,,,
ROA(%),1.06,1.47,-2.08,0.32,0.42,,,
부채비율,57.72,57.68,54.3,48.53,51.98,,,
자본유보율,1051.81,1067.89,1016.28,1014.03,1016.96,,,
EPS(원),102.0,133.0,-175.0,29.0,38.0,,,
PER(배),27.06,21.85,-25.18,111.45,77.64,,,
BPS(원),6690.0,6785.0,6471.0,6442.0,6440.0,,,
PBR(배),0.41,0.43,0.68,0.51,0.46,,,
현금DPS(원),50.0,50.0,25.0,25.0,25.0,,,
현금배당수익률,1.81,1.73,0.57,0.77,0.85,,,
현금배당성향(%),40.86,31.39,-11.86,71.12,54.84,,,
발행주식수(보통주),30900000.0,30900000.0,30900000.0,30900000.0,30900000.0,,,
