주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,109.0,105.0,113.0,94.0,39.0,,,
영업이익,41.0,39.0,43.0,23.0,-20.0,,,
영업이익(발표기준),38.0,44.0,55.0,69.0,-110.0,,,
세전계속사업이익,39.0,45.0,56.0,-99.0,-185.0,,,
당기순이익,39.0,45.0,56.0,-99.0,-185.0,,,
당기순이익(지배),39.0,45.0,56.0,-99.0,-185.0,,,
당기순이익(비지배),,,,,,,,
자산총계,703.0,705.0,705.0,545.0,395.0,,,
부채총계,5.0,12.0,32.0,76.0,75.0,,,
자본총계,698.0,693.0,673.0,469.0,320.0,,,
자본총계(지배),698.0,693.0,673.0,469.0,320.0,,,
자본총계(비지배),,,,,,,,
자본금,745.0,745.0,745.0,745.0,745.0,,,
영업활동현금흐름,67.0,65.0,73.0,63.0,2.0,,,
투자활동현금흐름,-11.0,-12.0,-8.0,-22.0,2.0,,,
재무활동현금흐름,-54.0,-56.0,-56.0,-40.0,-6.0,,,
CAPEX,4.0,0.0,,,,,,
FCF,63.0,65.0,73.0,63.0,2.0,,,
이자발생부채,,,,,,,,
영업이익률,37.4,37.48,37.97,24.5,-52.3,,,
순이익률,35.83,42.67,49.69,-105.38,-473.24,,,
ROE(%),5.59,6.46,8.23,-17.4,-46.98,,,
ROA(%),5.56,6.39,7.97,-15.9,-39.41,,,
부채비율,0.67,1.68,4.78,16.21,23.59,,,
자본유보율,-7.38,-9.76,-11.15,-36.99,-61.84,,,
EPS(원),262.0,302.0,377.0,-667.0,-1243.0,,,
PER(배),18.29,12.93,6.72,-2.01,-0.83,,,
BPS(원),4683.0,4652.0,4516.0,3146.0,2144.0,,,
PBR(배),1.02,0.84,0.56,0.43,0.48,,,
현금DPS(원),331.0,372.0,375.0,273.0,39.0,,,
현금배당수익률,6.89,9.53,14.79,20.37,3.79,,,
현금배당성향(%),126.03,124.15,99.42,-40.65,-3.22,,,
발행주식수(보통주),14905929.0,14905929.0,14905929.0,14905929.0,14905929.0,,,
