주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,,29303.0,40408.0,32873.0,33892.0,38040.0,40448.0,42031.0
영업이익,,2802.0,3856.0,3980.0,3945.0,4466.0,4763.0,4997.0
영업이익(발표기준),,2802.0,3856.0,4140.0,3945.0,,,
세전계속사업이익,,1169.0,2925.0,2864.0,3148.0,3924.0,4288.0,4579.0
당기순이익,,560.0,1481.0,1803.0,2738.0,2835.0,3131.0,3324.0
당기순이익(지배),,593.0,1368.0,1689.0,2738.0,2835.0,3131.0,3324.0
당기순이익(비지배),,-34.0,113.0,114.0,,,,
자산총계,,62563.0,63649.0,63261.0,61838.0,64184.0,66216.0,68360.0
부채총계,,32045.0,32395.0,29742.0,27563.0,27867.0,27629.0,27506.0
자본총계,,30519.0,31255.0,33518.0,34275.0,36318.0,38585.0,40853.0
자본총계(지배),,26529.0,27428.0,33518.0,34275.0,36298.0,38516.0,40707.0
자본총계(비지배),,3989.0,3827.0,,,,,
자본금,,1.0,1.0,521.0,462.0,470.0,470.0,471.0
영업활동현금흐름,,2497.0,3420.0,3269.0,3766.0,3520.0,4068.0,4220.0
투자활동현금흐름,,-709.0,-632.0,-901.0,-1147.0,-1165.0,-856.0,-842.0
재무활동현금흐름,,-1992.0,-120.0,-3028.0,-1790.0,-1710.0,-1860.0,-1586.0
CAPEX,,528.0,587.0,524.0,469.0,683.0,689.0,734.0
FCF,,1969.0,2833.0,2745.0,3298.0,1647.0,2860.0,3439.0
이자발생부채,,17242.0,18544.0,16121.0,13385.0,,,
영업이익률,,9.56,9.54,12.11,11.64,11.74,11.77,11.89
순이익률,,1.91,3.67,5.49,8.08,7.45,7.74,7.91
ROE(%),,,5.07,5.54,8.08,8.03,8.37,8.39
ROA(%),,,2.35,2.84,4.38,4.5,4.8,4.94
부채비율,,105.0,103.65,88.73,80.42,76.73,71.61,67.33
자본유보율,,5600786.91,5714746.35,7721.88,8131.3,,,
EPS(원),,743.0,1540.0,1779.0,2731.0,2828.0,3123.0,3316.0
PER(배),,,,20.15,13.11,12.59,11.4,10.74
BPS(원),,30319.0,31085.0,33435.0,34190.0,36207.0,38421.0,40606.0
PBR(배),,0.0,0.0,1.07,1.05,0.98,0.93,0.88
현금DPS(원),,0.0,0.0,700.0,800.0,871.0,945.0,998.0
현금배당수익률,,,,1.95,2.23,2.45,2.66,2.8
현금배당성향(%),,0.0,0.0,41.54,29.3,0.31,0.3,0.3
발행주식수(보통주),,87500000.0,66613750.0,100249166.0,100249166.0,,,
