주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,7439.0,8888.0,6936.0,8029.0,7689.0,5615.0,5755.0,6745.0
영업이익,7.0,-396.0,-638.0,42.0,135.0,-105.0,-95.0,150.0
영업이익(발표기준),7.0,-396.0,-638.0,42.0,135.0,,,
세전계속사업이익,-53.0,-516.0,-1657.0,-1878.0,-49.0,-220.0,-215.0,115.0
당기순이익,-52.0,-422.0,-1254.0,-1812.0,-103.0,-165.0,-155.0,85.0
당기순이익(지배),-52.0,-422.0,-1254.0,-1812.0,-103.0,-165.0,-155.0,85.0
당기순이익(비지배),,,,,,,,
자산총계,16626.0,15403.0,14060.0,13564.0,12313.0,8275.0,8205.0,8610.0
부채총계,8726.0,8396.0,8314.0,8222.0,6882.0,6245.0,6315.0,6625.0
자본총계,7900.0,7007.0,5747.0,5343.0,5432.0,2035.0,1890.0,1980.0
자본총계(지배),7900.0,7007.0,5747.0,5343.0,5432.0,2035.0,1890.0,1980.0
자본총계(비지배),,,,,,,,
자본금,695.0,695.0,695.0,695.0,695.0,330.0,330.0,330.0
영업활동현금흐름,-600.0,-855.0,-441.0,45.0,-694.0,380.0,265.0,530.0
투자활동현금흐름,68.0,964.0,149.0,414.0,127.0,540.0,-75.0,-435.0
재무활동현금흐름,0.0,-77.0,296.0,-187.0,566.0,-630.0,-120.0,-75.0
CAPEX,75.0,18.0,50.0,168.0,29.0,525.0,355.0,430.0
FCF,-676.0,-873.0,-492.0,-123.0,-723.0,-185.0,-90.0,100.0
이자발생부채,3114.0,3043.0,3346.0,3162.0,3731.0,,,
영업이익률,0.1,-4.46,-9.19,0.53,1.75,-1.87,-1.65,2.22
순이익률,-0.7,-4.75,-18.09,-22.57,-1.35,-2.94,-2.69,1.26
ROE(%),-0.68,-5.67,-19.67,-32.68,-1.92,-4.42,-7.9,4.39
ROA(%),-0.3,-2.64,-8.52,-13.12,-0.8,-1.6,-1.88,1.01
부채비율,110.45,119.82,144.67,153.89,126.7,306.88,334.13,334.6
자본유보율,1029.85,955.94,779.76,525.2,514.09,,,
EPS(원),-75.0,-608.0,-1805.0,-2608.0,-149.0,-340.0,-470.0,258.0
PER(배),,,,,,-11.1,-8.03,14.65
BPS(원),11367.0,10082.0,8269.0,7687.0,7815.0,6177.0,5736.0,6010.0
PBR(배),0.78,0.63,0.39,0.43,0.47,0.61,0.66,0.63
현금DPS(원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
현금배당수익률,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
현금배당성향(%),0.0,0.0,0.0,0.0,0.0,,,
발행주식수(보통주),69500000.0,69500000.0,69500000.0,69500000.0,69500000.0,,,
