주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,8031.0,9119.0,10052.0,10211.0,11025.0,12812.0,13988.0,15103.0
영업이익,221.0,159.0,199.0,270.0,254.0,643.0,906.0,1140.0
영업이익(발표기준),221.0,159.0,199.0,270.0,254.0,,,
세전계속사업이익,391.0,258.0,255.0,255.0,318.0,690.0,985.0,1242.0
당기순이익,315.0,193.0,210.0,175.0,241.0,529.0,743.0,935.0
당기순이익(지배),324.0,204.0,211.0,174.0,241.0,530.0,744.0,938.0
당기순이익(비지배),-9.0,-12.0,-1.0,1.0,1.0,,,
자산총계,7555.0,8878.0,9142.0,9662.0,9509.0,10001.0,10580.0,11312.0
부채총계,3192.0,4381.0,4494.0,4877.0,4547.0,4562.0,4453.0,4289.0
자본총계,4362.0,4497.0,4648.0,4785.0,4962.0,5440.0,6141.0,7036.0
자본총계(지배),4356.0,4492.0,4641.0,4767.0,4943.0,5420.0,6118.0,7011.0
자본총계(비지배),6.0,5.0,7.0,18.0,18.0,,,
자본금,357.0,357.0,357.0,357.0,357.0,359.0,359.0,359.0
영업활동현금흐름,202.0,17.0,479.0,535.0,104.0,561.0,627.0,820.0
투자활동현금흐름,-1167.0,-600.0,-656.0,-326.0,-278.0,-171.0,-180.0,-187.0
재무활동현금흐름,930.0,670.0,190.0,-145.0,37.0,-128.0,-184.0,-240.0
CAPEX,891.0,674.0,610.0,376.0,328.0,60.0,95.0,95.0
FCF,-688.0,-657.0,-132.0,160.0,-223.0,592.0,608.0,822.0
이자발생부채,2161.0,3182.0,3461.0,3540.0,3456.0,,,
영업이익률,2.75,1.74,1.98,2.65,2.31,5.02,6.48,7.55
순이익률,3.92,2.11,2.09,1.71,2.19,4.13,5.31,6.19
ROE(%),7.69,4.62,4.63,3.69,4.96,10.23,12.89,14.29
ROA(%),4.58,2.34,2.33,1.86,2.52,5.42,7.22,8.54
부채비율,73.18,97.42,96.69,101.91,91.63,83.86,72.52,60.96
자본유보율,1120.64,1160.03,1202.05,1236.16,1284.1,,,
EPS(원),4537.0,2863.0,2958.0,2432.0,3371.0,7425.0,10417.0,13134.0
PER(배),19.83,39.82,34.66,27.22,21.98,27.21,19.39,15.38
BPS(원),61007.0,62912.0,64998.0,66769.0,69236.0,75909.0,85693.0,98197.0
PBR(배),1.48,1.81,1.58,0.99,1.07,2.66,2.36,2.06
현금DPS(원),600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0
현금배당수익률,0.67,0.53,0.59,0.91,0.81,0.3,0.3,0.3
현금배당성향(%),13.22,20.96,20.29,24.67,17.8,0.08,0.06,0.05
발행주식수(보통주),7140000.0,7140000.0,7140000.0,7140000.0,7140000.0,,,
