주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,87822.0,99950.0,98900.0,111059.0,117668.0,109256.0,103818.0,102381.0
영업이익,-2447.0,4270.0,1689.0,-4672.0,4290.0,6560.0,6603.0,6621.0
영업이익(발표기준),-2447.0,4270.0,3434.0,-4672.0,4290.0,,,
세전계속사업이익,-8397.0,1838.0,1195.0,-10111.0,3136.0,5203.0,5810.0,5905.0
당기순이익,-7180.0,1297.0,1046.0,-7549.0,2579.0,4068.0,4411.0,4494.0
당기순이익(지배),-7178.0,1324.0,1059.0,-7358.0,2589.0,3989.0,4275.0,4321.0
당기순이익(비지배),-2.0,-27.0,-13.0,-191.0,-10.0,,,
자산총계,101223.0,102602.0,100637.0,99702.0,87763.0,92156.0,95444.0,97154.0
부채총계,74687.0,75346.0,72704.0,79003.0,64983.0,66054.0,65021.0,62206.0
자본총계,26536.0,27256.0,27933.0,20699.0,22781.0,26102.0,30422.0,34949.0
자본총계(지배),25962.0,26297.0,27355.0,20316.0,22426.0,26004.0,30383.0,34890.0
자본총계(비지배),574.0,959.0,578.0,383.0,355.0,,,
자본금,20781.0,20781.0,20781.0,20781.0,20781.0,20781.0,20781.0,20781.0
영업활동현금흐름,-5055.0,2644.0,6850.0,3588.0,3374.0,3298.0,4326.0,4068.0
투자활동현금흐름,2739.0,-607.0,-5411.0,-2618.0,849.0,-286.0,-453.0,-424.0
재무활동현금흐름,2517.0,-2891.0,690.0,1745.0,-7211.0,-1359.0,-1584.0,-1604.0
CAPEX,670.0,1560.0,4406.0,2736.0,680.0,466.0,561.0,535.0
FCF,-5724.0,1084.0,2445.0,852.0,2694.0,2776.0,3609.0,3348.0
이자발생부채,30097.0,26857.0,25340.0,27499.0,19705.0,,,
영업이익률,-2.79,4.27,1.71,-4.21,3.65,6.0,6.36,6.47
순이익률,-8.18,1.3,1.06,-6.8,2.19,3.72,4.25,4.39
ROE(%),-24.13,5.07,3.95,-30.87,12.12,16.48,15.16,13.24
ROA(%),-7.19,1.27,1.03,-7.54,2.75,4.52,4.7,4.67
부채비율,281.46,276.44,260.28,381.68,285.25,253.06,213.73,177.99
자본유보율,35.13,38.77,43.67,8.98,22.01,,,
EPS(원),-1727.0,319.0,255.0,-1770.0,623.0,960.0,1029.0,1040.0
PER(배),-4.27,18.49,21.98,-2.87,9.5,5.46,5.09,5.04
BPS(원),6319.0,6400.0,6658.0,4944.0,5458.0,6329.0,7394.0,8491.0
PBR(배),1.17,0.92,0.84,1.03,1.08,0.83,0.71,0.62
현금DPS(원),0.0,0.0,0.0,,,14.0,7.0,8.0
현금배당수익률,0.0,0.0,0.0,,,0.27,0.14,0.15
현금배당성향(%),0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01
발행주식수(보통주),415622638.0,415622638.0,415622638.0,415622638.0,415622638.0,,,
