주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,783.0,1051.0,1062.0,1084.0,983.0,,,
영업이익,-15.0,11.0,16.0,-3.0,-28.0,,,
영업이익(발표기준),-15.0,11.0,13.0,-3.0,-28.0,,,
세전계속사업이익,37.0,36.0,199.0,-3.0,-196.0,,,
당기순이익,33.0,19.0,140.0,-3.0,-155.0,,,
당기순이익(지배),26.0,19.0,137.0,-4.0,-156.0,,,
당기순이익(비지배),7.0,0.0,3.0,1.0,2.0,,,
자산총계,1479.0,1770.0,1947.0,1813.0,1895.0,,,
부채총계,309.0,598.0,671.0,579.0,535.0,,,
자본총계,1170.0,1171.0,1277.0,1234.0,1360.0,,,
자본총계(지배),1006.0,1003.0,1103.0,1064.0,1151.0,,,
자본총계(비지배),164.0,169.0,174.0,170.0,210.0,,,
자본금,87.0,87.0,87.0,87.0,87.0,,,
영업활동현금흐름,20.0,-93.0,-15.0,-145.0,131.0,,,
투자활동현금흐름,-347.0,-108.0,271.0,-24.0,-135.0,,,
재무활동현금흐름,192.0,198.0,62.0,-63.0,42.0,,,
CAPEX,50.0,130.0,30.0,22.0,14.0,,,
FCF,-30.0,-223.0,-45.0,-167.0,117.0,,,
이자발생부채,65.0,342.0,414.0,345.0,332.0,,,
영업이익률,-1.87,1.08,1.48,-0.26,-2.83,,,
순이익률,4.19,1.82,13.16,-0.23,-15.73,,,
ROE(%),2.58,1.86,13.0,-0.35,-14.11,,,
ROA(%),2.32,1.18,7.52,-0.13,-8.34,,,
부채비율,26.43,51.08,52.52,46.95,39.3,,,
자본유보율,1059.49,1056.65,1172.51,1126.92,938.29,,,
EPS(원),148.0,108.0,789.0,-22.0,-900.0,,,
PER(배),50.65,82.4,9.46,-310.61,-5.34,,,
BPS(원),5797.0,5775.0,6355.0,6129.0,6815.0,,,
PBR(배),1.3,1.54,1.17,1.11,0.71,,,
현금DPS(원),130.0,170.0,200.0,220.0,,,,
현금배당수익률,1.73,1.91,2.68,3.24,,,,
현금배당성향(%),87.56,157.76,25.36,-1004.9,0.0,,,
발행주식수(보통주),17360000.0,17360000.0,17360000.0,17360000.0,17360000.0,,,
