주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,256.0,260.0,232.0,207.0,187.0,,,
영업이익,-32.0,-1.0,4.0,21.0,13.0,,,
영업이익(발표기준),-32.0,-1.0,4.0,13.0,13.0,,,
세전계속사업이익,-39.0,-7.0,9.0,20.0,14.0,,,
당기순이익,-39.0,-7.0,21.0,11.0,10.0,,,
당기순이익(지배),-39.0,-7.0,21.0,11.0,10.0,,,
당기순이익(비지배),0.0,0.0,0.0,0.0,0.0,,,
자산총계,285.0,304.0,411.0,411.0,404.0,,,
부채총계,138.0,45.0,129.0,56.0,21.0,,,
자본총계,147.0,259.0,281.0,355.0,383.0,,,
자본총계(지배),147.0,259.0,281.0,355.0,383.0,,,
자본총계(비지배),0.0,0.0,0.0,0.0,0.0,,,
자본금,107.0,142.0,142.0,156.0,159.0,,,
영업활동현금흐름,-8.0,25.0,31.0,32.0,12.0,,,
투자활동현금흐름,12.0,-14.0,10.0,-15.0,-93.0,,,
재무활동현금흐름,0.0,23.0,78.0,,-20.0,,,
CAPEX,4.0,16.0,3.0,4.0,4.0,,,
FCF,-12.0,10.0,28.0,28.0,8.0,,,
이자발생부채,110.0,20.0,95.0,35.0,,,,
영업이익률,-12.4,-0.53,1.81,10.22,7.11,,,
순이익률,-15.13,-2.83,8.97,5.26,5.54,,,
ROE(%),-23.3,-3.62,7.76,3.43,2.81,,,
ROA(%),-12.43,-2.5,5.82,2.65,2.54,,,
부채비율,94.11,17.53,45.97,15.9,5.47,,,
자본유보율,36.31,77.42,91.86,122.63,134.71,,,
EPS(원),-176.0,-31.0,79.0,40.0,35.0,,,
PER(배),-23.56,-66.01,87.42,102.56,81.77,,,
BPS(원),667.0,977.0,1063.0,1210.0,1278.0,,,
PBR(배),6.2,2.06,6.51,3.35,2.22,,,
현금DPS(원),0.0,0.0,0.0,0.0,,,,
현금배당수익률,0.0,0.0,0.0,0.0,,,,
현금배당성향(%),0.0,0.0,0.0,0.0,0.0,,,
발행주식수(보통주),21998838.0,26460000.0,26460000.0,29317140.0,29976480.0,,,
