주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,4335.0,4581.0,4616.0,4789.0,5514.0,6055.0,6467.0,6896.0
영업이익,210.0,270.0,307.0,312.0,278.0,307.0,381.0,458.0
영업이익(발표기준),210.0,270.0,307.0,312.0,278.0,,,
세전계속사업이익,150.0,207.0,421.0,207.0,398.0,260.0,340.0,440.0
당기순이익,118.0,153.0,327.0,95.0,294.0,200.0,260.0,340.0
당기순이익(지배),118.0,153.0,327.0,95.0,294.0,203.0,264.0,336.0
당기순이익(비지배),,,,,,,,
자산총계,5289.0,5442.0,5729.0,5706.0,5918.0,6290.0,6440.0,6570.0
부채총계,2982.0,3030.0,3017.0,2941.0,2928.0,3150.0,3100.0,2960.0
자본총계,2306.0,2413.0,2712.0,2765.0,2990.0,3140.0,3340.0,3610.0
자본총계(지배),2306.0,2413.0,2712.0,2765.0,2990.0,3140.0,3340.0,3610.0
자본총계(비지배),,,,,,,,
자본금,102.0,102.0,102.0,102.0,102.0,100.0,100.0,100.0
영업활동현금흐름,158.0,267.0,289.0,445.0,333.0,250.0,380.0,390.0
투자활동현금흐름,-57.0,-156.0,-92.0,-258.0,-172.0,-50.0,-60.0,-70.0
재무활동현금흐름,-202.0,-97.0,-138.0,-139.0,-263.0,30.0,-220.0,-320.0
CAPEX,125.0,133.0,98.0,102.0,121.0,90.0,80.0,100.0
FCF,32.0,134.0,191.0,343.0,212.0,,,
이자발생부채,1532.0,1477.0,1379.0,1282.0,1192.0,,,
영업이익률,4.84,5.89,6.64,6.51,5.03,5.07,5.89,6.64
순이익률,2.72,3.35,7.09,1.98,5.34,3.3,4.02,4.93
ROE(%),5.21,6.5,12.78,3.47,10.23,6.62,8.15,9.67
ROA(%),2.23,2.86,5.86,1.66,5.07,3.28,4.08,5.23
부채비율,129.31,125.58,111.24,106.39,97.91,100.32,92.81,81.99
자본유보율,2165.92,2263.83,2548.03,2597.66,2844.76,,,
EPS(원),577.0,750.0,1600.0,464.0,1439.0,992.0,1290.0,1642.0
PER(배),8.86,12.07,6.97,18.42,6.03,11.54,8.88,6.97
BPS(원),11271.0,11790.0,13253.0,13510.0,14613.0,15345.0,16322.0,17641.0
PBR(배),0.45,0.77,0.84,0.63,0.59,0.75,0.7,0.65
현금DPS(원),200.0,200.0,200.0,200.0,250.0,250.0,300.0,350.0
현금배당수익률,3.91,2.21,1.79,2.34,2.88,2.18,2.62,3.06
현금배당성향(%),34.7,26.68,12.51,43.1,17.38,0.25,0.23,0.21
발행주식수(보통주),20000000.0,20000000.0,20000000.0,20000000.0,20000000.0,,,
