주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,1863.0,1686.0,1713.0,1996.0,2070.0,,,
영업이익,28.0,20.0,-37.0,38.0,86.0,,,
영업이익(발표기준),28.0,20.0,-33.0,38.0,86.0,,,
세전계속사업이익,-6.0,1.0,-50.0,28.0,87.0,,,
당기순이익,-9.0,0.0,-48.0,21.0,101.0,,,
당기순이익(지배),-10.0,-1.0,-44.0,7.0,86.0,,,
당기순이익(비지배),1.0,1.0,-4.0,14.0,15.0,,,
자산총계,1336.0,1266.0,1282.0,1295.0,1341.0,,,
부채총계,968.0,899.0,932.0,938.0,830.0,,,
자본총계,367.0,367.0,350.0,357.0,511.0,,,
자본총계(지배),245.0,242.0,210.0,209.0,358.0,,,
자본총계(비지배),122.0,126.0,140.0,148.0,154.0,,,
자본금,66.0,66.0,66.0,66.0,66.0,,,
영업활동현금흐름,112.0,87.0,75.0,75.0,137.0,,,
투자활동현금흐름,-16.0,-15.0,-33.0,5.0,-21.0,,,
재무활동현금흐름,-75.0,-68.0,-51.0,-79.0,-72.0,,,
CAPEX,21.0,21.0,8.0,14.0,12.0,,,
FCF,91.0,65.0,67.0,61.0,124.0,,,
이자발생부채,484.0,432.0,403.0,337.0,265.0,,,
영업이익률,1.49,1.17,-2.15,1.88,4.14,,,
순이익률,-0.49,0.01,-2.77,1.07,4.88,,,
ROE(%),-3.8,-0.38,-19.3,3.52,30.16,,,
ROA(%),-0.66,0.02,-3.73,1.66,7.66,,,
부채비율,263.84,244.8,266.08,262.83,162.26,,,
자본유보율,210.66,205.32,134.19,143.0,274.34,,,
EPS(원),-147.0,-14.0,-659.0,111.0,1293.0,,,
PER(배),-35.9,-356.62,-7.89,49.82,14.15,,,
BPS(원),3702.0,3652.0,3173.0,3164.0,5410.0,,,
PBR(배),1.43,1.36,1.64,1.75,3.38,,,
현금DPS(원),50.0,50.0,30.0,50.0,70.0,,,
현금배당수익률,0.95,1.01,0.58,0.9,0.38,,,
현금배당성향(%),-27.03,-286.33,-4.55,44.89,5.41,,,
발행주식수(보통주),6613820.0,6613820.0,6613820.0,6613820.0,6613820.0,,,
