주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,4268.0,5269.0,4709.0,4671.0,4673.0,,,
영업이익,-580.0,95.0,202.0,79.0,285.0,,,
영업이익(발표기준),-580.0,95.0,202.0,79.0,285.0,,,
세전계속사업이익,-597.0,67.0,266.0,168.0,254.0,,,
당기순이익,-461.0,34.0,230.0,114.0,188.0,,,
당기순이익(지배),-461.0,34.0,230.0,114.0,188.0,,,
당기순이익(비지배),0.0,0.0,,,,,,
자산총계,42254.0,36757.0,35081.0,39215.0,37788.0,,,
부채총계,38488.0,32909.0,30966.0,35064.0,33418.0,,,
자본총계,3766.0,3847.0,4114.0,4151.0,4370.0,,,
자본총계(지배),3766.0,3847.0,4114.0,4151.0,4370.0,,,
자본총계(비지배),0.0,0.0,,,,,,
자본금,1620.0,1620.0,1620.0,1620.0,1620.0,,,
영업활동현금흐름,-469.0,3065.0,-448.0,-1007.0,-81.0,,,
투자활동현금흐름,-941.0,-46.0,721.0,-13.0,-367.0,,,
재무활동현금흐름,1310.0,-2639.0,-351.0,1559.0,220.0,,,
CAPEX,8.0,8.0,13.0,10.0,129.0,,,
FCF,,,,,,,,
이자발생부채,7087.0,5794.0,5190.0,6940.0,8578.0,,,
영업이익률,-13.6,1.81,4.3,1.69,6.1,,,
순이익률,-10.8,0.65,4.89,2.45,4.03,,,
ROE(%),-11.43,0.9,5.78,2.77,4.42,,,
ROA(%),-1.11,0.09,0.64,0.31,0.49,,,
부채비율,1021.96,855.39,752.61,844.76,764.75,,,
자본유보율,132.45,137.47,153.96,158.49,172.01,,,
EPS(원),-142.0,11.0,71.0,35.0,58.0,,,
PER(배),-4.98,83.41,16.19,28.87,19.8,,,
BPS(원),1192.0,1218.0,1302.0,1327.0,1397.0,,,
PBR(배),0.59,0.73,0.88,0.77,0.82,,,
현금DPS(원),0.0,0.0,0.0,0.0,0.0,,,
현금배당수익률,0.0,0.0,0.0,0.0,0.0,,,
현금배당성향(%),0.0,0.0,0.0,0.0,,,,
발행주식수(보통주),320117171.0,320117171.0,320117171.0,320117171.0,320117171.0,,,
