주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,66722.0,59435.0,40790.0,52715.0,66897.0,68736.0,65048.0,67088.0
영업이익,1235.0,1203.0,992.0,1976.0,1254.0,2097.0,1739.0,1852.0
영업이익(발표기준),1235.0,1203.0,935.0,1808.0,1254.0,,,
세전계속사업이익,1287.0,1259.0,952.0,2164.0,2151.0,790.0,1798.0,1868.0
당기순이익,1025.0,991.0,732.0,1882.0,1499.0,349.0,1318.0,1358.0
당기순이익(지배),1024.0,974.0,692.0,1704.0,1021.0,462.0,1156.0,1196.0
당기순이익(비지배),0.0,17.0,40.0,178.0,478.0,,,
자산총계,26284.0,33378.0,40800.0,40709.0,43517.0,43084.0,44604.0,45754.0
부채총계,15096.0,19318.0,24524.0,23596.0,25683.0,26048.0,26558.0,26674.0
자본총계,11188.0,14060.0,16275.0,17113.0,17834.0,17037.0,18046.0,19084.0
자본총계(지배),11188.0,11815.0,12093.0,13884.0,14973.0,14270.0,15150.0,15900.0
자본총계(비지배),,2245.0,4182.0,3229.0,2862.0,,,
자본금,431.0,436.0,440.0,444.0,448.0,452.0,452.0,452.0
영업활동현금흐름,348.0,2396.0,-1597.0,-1077.0,-1082.0,3254.0,2068.0,2032.0
투자활동현금흐름,-591.0,-7788.0,-5846.0,-1168.0,977.0,-2421.0,-1814.0,-1423.0
재무활동현금흐름,-2124.0,3487.0,6809.0,2001.0,799.0,-768.0,268.0,-232.0
CAPEX,634.0,5292.0,5119.0,1449.0,1067.0,2008.0,1704.0,1264.0
FCF,-286.0,-2896.0,-6716.0,-2526.0,-2149.0,1934.0,306.0,744.0
이자발생부채,9283.0,14223.0,19920.0,15883.0,17847.0,,,
영업이익률,1.85,2.02,2.43,3.75,1.88,3.05,2.67,2.76
순이익률,1.54,1.67,1.8,3.57,2.24,0.51,2.02,2.02
ROE(%),9.78,8.47,5.79,13.11,7.07,3.16,7.86,7.7
ROA(%),3.71,3.32,1.97,4.62,3.56,0.81,3.0,3.01
부채비율,134.93,137.39,150.68,137.88,144.01,152.89,147.17,139.77
자본유보율,2366.69,2532.79,2624.61,2940.95,3086.43,,,
EPS(원),11313.0,10761.0,7642.0,18815.0,11275.0,5103.0,12768.0,13209.0
PER(배),6.4,8.77,9.4,6.82,8.36,16.7,6.67,6.45
BPS(원),127570.0,134745.0,137935.0,158401.0,170844.0,162872.0,172916.0,181476.0
PBR(배),0.57,0.7,0.52,0.81,0.55,0.52,0.49,0.47
현금DPS(원),1620.0,1924.0,1943.0,2550.0,2575.0,2600.0,2600.0,2600.0
현금배당수익률,2.24,2.04,2.71,1.99,2.73,3.05,3.05,3.05
현금배당성향(%),13.85,17.3,24.6,13.11,22.1,0.51,0.2,0.2
발행주식수(보통주),9054167.0,9054167.0,9054167.0,9054167.0,9054167.0,,,
