주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,138520.0,172765.0,192332.0,188250.0,168871.0,170318.0,182489.0,192767.0
영업이익,7041.0,8292.0,10893.0,11590.0,9861.0,10458.0,12040.0,12476.0
영업이익(발표기준),7041.0,8292.0,10893.0,11590.0,9861.0,,,
세전계속사업이익,6732.0,6730.0,8981.0,9815.0,5548.0,10418.0,11389.0,12122.0
당기순이익,4994.0,4793.0,6638.0,7317.0,3716.0,7294.0,8387.0,8937.0
당기순이익(지배),4411.0,3313.0,4210.0,5721.0,2017.0,5332.0,6185.0,6607.0
당기순이익(비지배),583.0,1480.0,2428.0,1596.0,1699.0,,,
자산총계,146665.0,182446.0,193501.0,198734.0,184319.0,190906.0,198869.0,207741.0
부채총계,95323.0,114573.0,119595.0,117488.0,99590.0,101463.0,101915.0,102173.0
자본총계,51342.0,67873.0,73906.0,81246.0,84729.0,89310.0,96906.0,105021.0
자본총계(지배),48226.0,52915.0,57203.0,63290.0,64676.0,68138.0,73809.0,80003.0
자본총계(비지배),3116.0,14958.0,16703.0,17956.0,20053.0,,,
자본금,5573.0,5573.0,5573.0,5573.0,5573.0,5571.0,5571.0,5571.0
영업활동현금흐름,1175.0,4260.0,5960.0,10865.0,5144.0,7414.0,7429.0,8975.0
투자활동현금흐름,-2212.0,3246.0,-11738.0,-7752.0,-163.0,-2582.0,-2513.0,-3151.0
재무활동현금흐름,1345.0,-802.0,307.0,-1769.0,-3809.0,-606.0,-1573.0,-1649.0
CAPEX,1640.0,1881.0,1865.0,1787.0,498.0,1140.0,1275.0,1261.0
FCF,-465.0,2380.0,4095.0,9079.0,4646.0,6093.0,5017.0,6240.0
이자발생부채,23016.0,25974.0,26327.0,25599.0,22818.0,,,
영업이익률,5.08,4.8,5.66,6.16,5.84,6.14,6.6,6.47
순이익률,3.61,2.77,3.45,3.89,2.2,4.28,4.6,4.64
ROE(%),9.41,6.55,7.65,9.5,3.15,8.03,8.71,8.59
ROA(%),3.64,2.91,3.53,3.73,1.94,3.89,4.3,4.4
부채비율,185.66,168.81,161.82,144.61,117.54,113.61,105.17,97.29
자본유보율,769.84,848.26,919.99,1015.93,1048.98,,,
EPS(원),3957.0,2972.0,3777.0,5133.0,1810.0,4784.0,5550.0,5928.0
PER(배),15.34,14.16,7.56,8.34,20.06,12.54,10.81,10.12
BPS(원),43270.0,47477.0,51324.0,56786.0,58029.0,61135.0,66223.0,71780.0
PBR(배),1.4,0.89,0.56,0.75,0.63,0.98,0.91,0.84
현금DPS(원),500.0,500.0,500.0,500.0,500.0,537.0,576.0,621.0
현금배당수익률,0.82,1.19,1.75,1.17,1.38,0.89,0.96,1.04
현금배당성향(%),12.64,16.82,13.24,9.74,27.63,0.11,0.1,0.1
발행주식수(보통주),111355765.0,111355765.0,111355765.0,111355765.0,111355765.0,,,
