주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,16323.0,16966.0,16795.0,16161.0,14434.0,,,
영업이익,732.0,857.0,1100.0,1053.0,358.0,,,
영업이익(발표기준),732.0,879.0,1100.0,1053.0,358.0,,,
세전계속사업이익,-283.0,240.0,832.0,843.0,-408.0,,,
당기순이익,-347.0,95.0,770.0,588.0,-418.0,,,
당기순이익(지배),-340.0,95.0,769.0,583.0,-423.0,,,
당기순이익(비지배),-8.0,-1.0,1.0,5.0,5.0,,,
자산총계,11316.0,11593.0,12995.0,13398.0,12742.0,,,
부채총계,9377.0,9685.0,10307.0,10146.0,10039.0,,,
자본총계,1939.0,1907.0,2688.0,3253.0,2703.0,,,
자본총계(지배),1953.0,1922.0,2686.0,3246.0,2694.0,,,
자본총계(비지배),-14.0,-14.0,1.0,7.0,9.0,,,
자본금,323.0,323.0,323.0,323.0,323.0,,,
영업활동현금흐름,903.0,1025.0,1453.0,773.0,594.0,,,
투자활동현금흐름,-1058.0,-1097.0,-1827.0,-50.0,-392.0,,,
재무활동현금흐름,245.0,214.0,339.0,-360.0,-44.0,,,
CAPEX,813.0,755.0,732.0,532.0,856.0,,,
FCF,90.0,270.0,722.0,241.0,-262.0,,,
이자발생부채,6706.0,6944.0,7282.0,7046.0,6959.0,,,
영업이익률,4.49,5.05,6.55,6.52,2.48,,,
순이익률,-2.13,0.56,4.58,3.64,-2.9,,,
ROE(%),-15.71,4.92,33.38,19.64,-14.23,,,
ROA(%),-3.33,0.83,6.26,4.46,-3.2,,,
부채비율,483.62,507.76,383.51,311.93,371.44,,,
자본유보율,528.94,506.4,724.6,888.04,759.73,,,
EPS(원),-526.0,148.0,1191.0,902.0,-655.0,,,
PER(배),-2.85,20.53,3.26,3.72,-4.0,,,
BPS(원),3279.0,3227.0,4510.0,5450.0,4397.0,,,
PBR(배),0.46,0.94,0.86,0.62,0.6,,,
현금DPS(원),25.0,25.0,50.0,50.0,25.0,,,
현금배당수익률,1.67,0.83,1.29,1.49,0.95,,,
현금배당성향(%),-4.39,15.63,3.87,5.11,-3.62,,,
발행주식수(보통주),64561210.0,64561210.0,64561210.0,64561210.0,64561210.0,,,
