주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,1761.0,1686.0,1675.0,1902.0,2087.0,,,
영업이익,251.0,176.0,254.0,312.0,337.0,,,
영업이익(발표기준),251.0,176.0,254.0,312.0,337.0,,,
세전계속사업이익,261.0,178.0,249.0,329.0,334.0,,,
당기순이익,205.0,139.0,194.0,252.0,251.0,,,
당기순이익(지배),205.0,139.0,194.0,252.0,251.0,,,
당기순이익(비지배),0.0,0.0,,,,,,
자산총계,31960.0,34757.0,44646.0,51848.0,55629.0,,,
부채총계,29040.0,31702.0,41466.0,48492.0,51581.0,,,
자본총계,2921.0,3055.0,3180.0,3357.0,4048.0,,,
자본총계(지배),2921.0,3055.0,3180.0,3357.0,4048.0,,,
자본총계(비지배),,,,,,,,
자본금,1106.0,1106.0,1106.0,1106.0,1106.0,,,
영업활동현금흐름,1652.0,-988.0,502.0,-968.0,230.0,,,
투자활동현금흐름,-38.0,654.0,30.0,-730.0,-1133.0,,,
재무활동현금흐름,-812.0,-279.0,231.0,875.0,1020.0,,,
CAPEX,57.0,50.0,51.0,66.0,36.0,,,
FCF,,,,,,,,
이자발생부채,1633.0,1370.0,1588.0,2522.0,3074.0,,,
영업이익률,14.27,10.42,15.17,16.41,16.16,,,
순이익률,11.63,8.22,11.58,13.23,12.05,,,
ROE(%),7.19,4.64,6.22,7.7,6.79,,,
ROA(%),0.65,0.42,0.49,0.52,0.47,,,
부채비율,994.18,1037.78,1303.87,1444.71,1274.24,,,
자본유보율,164.0,176.09,187.43,203.36,265.86,,,
EPS(원),926.0,626.0,877.0,1137.0,1136.0,,,
PER(배),5.82,11.69,11.58,6.72,6.29,,,
BPS(원),13200.0,13805.0,14371.0,15168.0,18293.0,,,
PBR(배),0.41,0.53,0.71,0.5,0.39,,,
현금DPS(원),100.0,100.0,100.0,100.0,100.0,,,
현금배당수익률,1.86,1.37,0.99,1.31,1.4,,,
현금배당성향(%),10.8,15.97,11.41,8.8,8.8,,,
발행주식수(보통주),22128774.0,22128774.0,22128774.0,22128774.0,22128774.0,,,
