주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,1441.0,1416.0,1390.0,1231.0,1210.0,,,
영업이익,178.0,210.0,227.0,198.0,170.0,,,
영업이익(발표기준),169.0,210.0,227.0,198.0,170.0,,,
세전계속사업이익,174.0,194.0,361.0,209.0,173.0,,,
당기순이익,130.0,144.0,296.0,171.0,143.0,,,
당기순이익(지배),80.0,74.0,216.0,92.0,59.0,,,
당기순이익(비지배),50.0,70.0,80.0,79.0,84.0,,,
자산총계,2339.0,2604.0,2849.0,2939.0,3024.0,,,
부채총계,301.0,360.0,391.0,320.0,330.0,,,
자본총계,2038.0,2244.0,2459.0,2619.0,2694.0,,,
자본총계(지배),1774.0,1912.0,2048.0,2139.0,2162.0,,,
자본총계(비지배),264.0,332.0,411.0,480.0,532.0,,,
자본금,58.0,58.0,58.0,58.0,58.0,,,
영업활동현금흐름,208.0,147.0,268.0,166.0,169.0,,,
투자활동현금흐름,-189.0,-120.0,-116.0,-180.0,4.0,,,
재무활동현금흐름,-6.0,40.0,29.0,-33.0,-42.0,,,
CAPEX,23.0,19.0,26.0,23.0,26.0,,,
FCF,185.0,128.0,243.0,143.0,143.0,,,
이자발생부채,13.0,57.0,88.0,72.0,82.0,,,
영업이익률,12.37,14.83,16.33,16.11,14.08,,,
순이익률,9.03,10.15,21.3,13.92,11.79,,,
ROE(%),4.6,3.99,10.91,4.41,2.74,,,
ROA(%),5.76,5.81,10.86,5.92,4.78,,,
부채비율,14.78,16.03,15.89,12.23,12.25,,,
자본유보율,3005.33,3125.71,3493.91,3659.16,3754.78,,,
EPS(원),6916.0,6372.0,18717.0,7995.0,5107.0,,,
PER(배),5.23,13.1,4.24,10.09,15.71,,,
BPS(원),154659.0,166683.0,178497.0,186452.0,188452.0,,,
PBR(배),0.23,0.5,0.44,0.43,0.43,,,
현금DPS(원),0.0,0.0,0.0,500.0,500.0,,,
현금배당수익률,0.0,0.0,0.0,0.62,0.62,,,
현금배당성향(%),0.0,0.0,0.0,6.22,9.73,,,
발행주식수(보통주),1154482.0,1154482.0,1154482.0,1154482.0,1154482.0,,,
