주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,7271.0,8226.0,7929.0,8291.0,7732.0,8380.0,8540.0,8630.0
영업이익,221.0,-187.0,422.0,-77.0,187.0,260.0,330.0,380.0
영업이익(발표기준),221.0,-187.0,422.0,-77.0,187.0,,,
세전계속사업이익,284.0,-101.0,428.0,-1.0,203.0,280.0,360.0,400.0
당기순이익,218.0,-74.0,349.0,-5.0,159.0,230.0,290.0,330.0
당기순이익(지배),244.0,-68.0,349.0,-5.0,150.0,230.0,290.0,330.0
당기순이익(비지배),-26.0,-6.0,0.0,0.0,9.0,,,
자산총계,8043.0,7986.0,9344.0,8942.0,10920.0,10230.0,10540.0,10810.0
부채총계,2343.0,2583.0,3661.0,3534.0,5290.0,4430.0,4480.0,4470.0
자본총계,5700.0,5403.0,5682.0,5408.0,5630.0,5810.0,6050.0,6340.0
자본총계(지배),5567.0,5402.0,5681.0,5407.0,5554.0,5730.0,5980.0,6260.0
자본총계(비지배),132.0,1.0,1.0,1.0,76.0,,,
자본금,913.0,913.0,913.0,913.0,913.0,910.0,910.0,910.0
영업활동현금흐름,-16.0,644.0,308.0,-9.0,817.0,610.0,610.0,660.0
투자활동현금흐름,-207.0,-620.0,-1000.0,-247.0,-1158.0,280.0,-390.0,-400.0
재무활동현금흐름,-422.0,112.0,551.0,42.0,398.0,-700.0,-90.0,-150.0
CAPEX,288.0,170.0,251.0,293.0,238.0,250.0,260.0,270.0
FCF,-304.0,473.0,57.0,-302.0,578.0,,,
이자발생부채,726.0,1042.0,1616.0,1895.0,2299.0,,,
영업이익률,3.04,-2.28,5.32,-0.92,2.41,3.1,3.86,4.4
순이익률,3.0,-0.9,4.4,-0.06,2.05,2.74,3.4,3.82
ROE(%),4.43,-1.23,6.29,-0.09,2.74,4.08,4.95,5.39
ROA(%),2.68,-0.93,4.03,-0.06,1.6,2.17,2.79,3.09
부채비율,41.11,47.81,64.44,65.35,93.97,76.25,74.05,70.5
자본유보율,510.02,496.68,524.96,507.72,524.64,,,
EPS(원),1338.0,-371.0,1910.0,-29.0,824.0,1260.0,1589.0,1808.0
PER(배),31.09,-78.95,18.32,-915.56,31.38,14.52,11.52,10.12
BPS(원),30500.0,29826.0,31435.0,30565.0,31395.0,32391.0,33804.0,35387.0
PBR(배),1.36,0.98,1.11,0.86,0.82,0.56,0.54,0.52
현금DPS(원),600.0,0.0,750.0,0.0,250.0,230.0,400.0,425.0
현금배당수익률,1.44,0.0,2.14,0.0,0.97,1.26,2.19,2.32
현금배당성향(%),44.84,0.0,38.87,0.0,29.42,0.18,0.25,0.24
발행주식수(보통주),18252582.0,18252582.0,18252582.0,18252582.0,18252582.0,,,
