주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,2370.0,2108.0,2669.0,2745.0,2657.0,,,
영업이익,63.0,56.0,123.0,222.0,242.0,,,
영업이익(발표기준),63.0,56.0,123.0,222.0,242.0,,,
세전계속사업이익,72.0,47.0,117.0,202.0,284.0,,,
당기순이익,52.0,36.0,82.0,160.0,214.0,,,
당기순이익(지배),53.0,37.0,83.0,161.0,215.0,,,
당기순이익(비지배),-1.0,-1.0,-2.0,-1.0,0.0,,,
자산총계,2030.0,1984.0,2347.0,2454.0,2564.0,,,
부채총계,809.0,765.0,1101.0,976.0,887.0,,,
자본총계,1221.0,1218.0,1246.0,1478.0,1677.0,,,
자본총계(지배),1217.0,1215.0,1244.0,1475.0,1645.0,,,
자본총계(비지배),4.0,4.0,2.0,4.0,32.0,,,
자본금,125.0,125.0,125.0,125.0,125.0,,,
영업활동현금흐름,19.0,207.0,452.0,168.0,55.0,,,
투자활동현금흐름,-94.0,-58.0,-240.0,-348.0,-35.0,,,
재무활동현금흐름,7.0,-122.0,-69.0,72.0,-19.0,,,
CAPEX,67.0,21.0,11.0,18.0,11.0,,,
FCF,-48.0,186.0,441.0,150.0,43.0,,,
이자발생부채,176.0,95.0,76.0,75.0,75.0,,,
영업이익률,2.64,2.64,4.61,8.08,9.11,,,
순이익률,2.21,1.71,3.07,5.83,8.07,,,
ROE(%),4.43,3.01,6.79,11.82,13.77,,,
ROA(%),2.56,1.79,3.78,6.67,8.54,,,
부채비율,66.24,62.79,88.36,66.04,52.89,,,
자본유보율,896.3,904.74,949.66,1075.36,1222.56,,,
EPS(원),213.0,146.0,334.0,642.0,859.0,,,
PER(배),11.54,21.2,10.71,5.45,5.32,,,
BPS(원),5084.0,5218.0,5529.0,5898.0,6668.0,,,
PBR(배),0.48,0.59,0.65,0.59,0.69,,,
현금DPS(원),90.0,100.0,100.0,130.0,160.0,,,
현금배당수익률,3.66,3.23,2.8,3.71,3.5,,,
현금배당성향(%),40.42,63.7,26.95,20.23,18.38,,,
발행주식수(보통주),25000000.0,25000000.0,25000000.0,25000000.0,25000000.0,,,
