주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,5840.0,5585.0,5044.0,4680.0,4363.0,,,
영업이익,195.0,-37.0,385.0,-14.0,-375.0,,,
영업이익(발표기준),195.0,-37.0,385.0,-14.0,-375.0,,,
세전계속사업이익,114.0,2.0,402.0,-232.0,-398.0,,,
당기순이익,226.0,26.0,326.0,-244.0,-309.0,,,
당기순이익(지배),154.0,26.0,326.0,-244.0,-309.0,,,
당기순이익(비지배),72.0,,,,,,,
자산총계,9357.0,9144.0,9217.0,8905.0,8384.0,,,
부채총계,2630.0,2601.0,2441.0,2370.0,2339.0,,,
자본총계,6727.0,6543.0,6776.0,6535.0,6045.0,,,
자본총계(지배),6727.0,6543.0,6776.0,6535.0,6045.0,,,
자본총계(비지배),,,,,,,,
자본금,837.0,837.0,837.0,837.0,837.0,,,
영업활동현금흐름,532.0,511.0,490.0,445.0,334.0,,,
투자활동현금흐름,-196.0,-323.0,-63.0,-98.0,-479.0,,,
재무활동현금흐름,-139.0,-188.0,-36.0,-75.0,-157.0,,,
CAPEX,227.0,104.0,125.0,87.0,34.0,,,
FCF,305.0,406.0,365.0,358.0,300.0,,,
이자발생부채,81.0,78.0,71.0,68.0,65.0,,,
영업이익률,3.34,-0.66,7.63,-0.31,-8.59,,,
순이익률,3.87,0.46,6.47,-5.22,-7.09,,,
ROE(%),2.24,0.39,4.9,-3.67,-4.92,,,
ROA(%),2.16,0.28,3.55,-2.7,-3.58,,,
부채비율,39.1,39.76,36.02,36.26,38.69,,,
자본유보율,718.72,715.11,749.73,713.24,674.19,,,
EPS(원),474.0,80.0,1005.0,-752.0,-952.0,,,
PER(배),26.89,106.66,13.64,-12.36,-7.85,,,
BPS(원),21336.0,21610.0,22380.0,21585.0,21291.0,,,
PBR(배),0.6,0.39,0.61,0.43,0.35,,,
현금DPS(원),150.0,100.0,200.0,,,,,
현금배당수익률,1.18,1.17,1.46,,,,,
현금배당성향(%),30.72,116.72,18.56,0.0,0.0,,,
발행주식수(보통주),32473439.0,32473439.0,32473439.0,32473439.0,32473439.0,,,
