주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,15236.0,15524.0,16127.0,15377.0,15082.0,,,
영업이익,878.0,655.0,1615.0,723.0,606.0,,,
영업이익(발표기준),848.0,655.0,1615.0,723.0,606.0,,,
세전계속사업이익,788.0,755.0,1747.0,369.0,303.0,,,
당기순이익,538.0,670.0,1164.0,101.0,259.0,,,
당기순이익(지배),228.0,298.0,328.0,28.0,68.0,,,
당기순이익(비지배),310.0,372.0,836.0,74.0,191.0,,,
자산총계,21492.0,20394.0,21693.0,22102.0,21462.0,,,
부채총계,7748.0,6833.0,6401.0,6793.0,6269.0,,,
자본총계,13744.0,13560.0,15292.0,15309.0,15193.0,,,
자본총계(지배),5281.0,5525.0,5885.0,5910.0,5997.0,,,
자본총계(비지배),8462.0,8035.0,9408.0,9399.0,9196.0,,,
자본금,77.0,77.0,79.0,81.0,81.0,,,
영업활동현금흐름,942.0,953.0,1203.0,1439.0,1042.0,,,
투자활동현금흐름,-226.0,-530.0,-479.0,-508.0,-876.0,,,
재무활동현금흐름,112.0,-756.0,429.0,-206.0,-315.0,,,
CAPEX,374.0,499.0,400.0,483.0,185.0,,,
FCF,568.0,453.0,802.0,956.0,857.0,,,
이자발생부채,808.0,336.0,77.0,73.0,67.0,,,
영업이익률,5.76,4.22,10.02,4.7,4.02,,,
순이익률,3.53,4.32,7.22,0.66,1.71,,,
ROE(%),4.41,5.51,5.75,0.47,1.14,,,
ROA(%),2.55,3.2,5.53,0.46,1.19,,,
부채비율,56.38,50.39,41.85,44.37,41.26,,,
자본유보율,6794.25,7122.03,7419.22,7189.34,7314.57,,,
EPS(원),1396.0,1827.0,2013.0,169.0,417.0,,,
PER(배),10.68,10.13,14.17,91.27,37.78,,,
BPS(원),32393.0,33961.0,36173.0,36332.0,36866.0,,,
PBR(배),0.46,0.54,0.79,0.42,0.43,,,
현금DPS(원),366.0,183.0,236.0,340.0,194.0,,,
현금배당수익률,2.45,0.99,0.83,2.21,1.23,,,
현금배당성향(%),18.71,10.0,11.68,200.82,46.48,,,
발행주식수(보통주),16303886.0,16303886.0,16303886.0,16303886.0,16303886.0,,,
