주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,295.0,331.0,403.0,441.0,461.0,,,
영업이익,-136.0,-54.0,-9.0,-2.0,-15.0,,,
영업이익(발표기준),-136.0,-54.0,-9.0,-2.0,-15.0,,,
세전계속사업이익,-209.0,-44.0,12.0,-41.0,-165.0,,,
당기순이익,-209.0,-44.0,16.0,-48.0,-169.0,,,
당기순이익(지배),-209.0,-39.0,28.0,-39.0,-164.0,,,
당기순이익(비지배),,-5.0,-12.0,-8.0,-5.0,,,
자산총계,783.0,848.0,852.0,1287.0,1583.0,,,
부채총계,217.0,227.0,175.0,506.0,804.0,,,
자본총계,565.0,621.0,677.0,781.0,779.0,,,
자본총계(지배),563.0,623.0,692.0,804.0,779.0,,,
자본총계(비지배),3.0,-2.0,-15.0,-23.0,,,,
자본금,674.0,774.0,403.0,404.0,423.0,,,
영업활동현금흐름,-17.0,-69.0,18.0,4.0,-89.0,,,
투자활동현금흐름,17.0,-150.0,101.0,-355.0,-339.0,,,
재무활동현금흐름,38.0,133.0,-33.0,434.0,405.0,,,
CAPEX,94.0,20.0,54.0,17.0,21.0,,,
FCF,-111.0,-89.0,-35.0,-12.0,-110.0,,,
이자발생부채,107.0,141.0,87.0,370.0,517.0,,,
영업이익률,-45.87,-16.17,-2.15,-0.56,-3.16,,,
순이익률,-70.58,-13.28,3.85,-10.8,-36.64,,,
ROE(%),-33.43,-6.56,4.2,-5.24,-20.68,,,
ROA(%),-24.34,-5.39,1.83,-4.46,-11.77,,,
부채비율,38.4,36.57,25.8,64.73,103.28,,,
자본유보율,-18.66,-21.76,68.09,95.77,86.1,,,
EPS(원),-339.0,-55.0,35.0,-48.0,-200.0,,,
PER(배),-2.71,-14.87,92.07,-80.75,-20.46,,,
BPS(원),834.0,805.0,859.0,994.0,920.0,,,
PBR(배),1.1,1.02,3.73,3.94,4.46,,,
현금DPS(원),0.0,0.0,0.0,0.0,0.0,,,
현금배당수익률,0.0,0.0,0.0,0.0,0.0,,,
현금배당성향(%),0.0,0.0,0.0,0.0,0.0,,,
발행주식수(보통주),67436314.0,77389947.0,80573147.0,80874947.0,84628928.0,,,
