주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,7806.0,9852.0,18338.0,15788.0,17107.0,,,
영업이익,-623.0,125.0,-166.0,-1929.0,646.0,,,
영업이익(발표기준),-623.0,125.0,-166.0,-1929.0,646.0,,,
세전계속사업이익,-670.0,135.0,-110.0,-1860.0,711.0,,,
당기순이익,-655.0,88.0,-123.0,-1608.0,541.0,,,
당기순이익(지배),-656.0,95.0,-122.0,-1609.0,539.0,,,
당기순이익(비지배),1.0,-7.0,-1.0,2.0,2.0,,,
자산총계,79214.0,68314.0,76623.0,69357.0,67004.0,,,
부채총계,71617.0,60618.0,68797.0,61206.0,58257.0,,,
자본총계,7597.0,7696.0,7826.0,8151.0,8747.0,,,
자본총계(지배),7571.0,7676.0,7805.0,8134.0,8729.0,,,
자본총계(비지배),27.0,20.0,21.0,17.0,18.0,,,
자본금,4408.0,4408.0,4408.0,8862.0,8862.0,,,
영업활동현금흐름,4240.0,-2580.0,313.0,-7356.0,-2258.0,,,
투자활동현금흐름,-2442.0,2978.0,1962.0,2168.0,-141.0,,,
재무활동현금흐름,-1328.0,-1756.0,-764.0,3678.0,2579.0,,,
CAPEX,50.0,28.0,38.0,20.0,21.0,,,
FCF,,,,,,,,
이자발생부채,7136.0,7007.0,5936.0,7068.0,9271.0,,,
영업이익률,-7.98,1.26,-0.91,-12.22,3.77,,,
순이익률,-8.39,0.9,-0.67,-10.18,3.16,,,
ROE(%),-8.3,1.25,-1.58,-20.2,6.39,,,
ROA(%),-0.84,0.13,-0.17,-2.21,0.79,,,
부채비율,942.64,787.66,879.06,750.93,666.0,,,
자본유보율,78.94,81.08,79.86,-7.0,-0.26,,,
EPS(원),-643.0,93.0,-120.0,-1352.0,304.0,,,
PER(배),-4.56,34.49,-28.2,-1.54,8.89,,,
BPS(원),7837.0,7940.0,7772.0,4623.0,4961.0,,,
PBR(배),0.37,0.4,0.44,0.45,0.54,,,
현금DPS(원),0.0,60.0,0.0,0.0,,,,
현금배당수익률,0.0,1.87,0.0,0.0,,,,
현금배당성향(%),0.0,63.32,0.0,0.0,,,,
발행주식수(보통주),97137759.0,97137759.0,97137759.0,172442511.0,172442511.0,,,
