주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,1240.0,1792.0,2031.0,2086.0,1797.0,,,
영업이익,105.0,163.0,203.0,143.0,89.0,,,
영업이익(발표기준),105.0,163.0,203.0,143.0,89.0,,,
세전계속사업이익,96.0,166.0,188.0,123.0,66.0,,,
당기순이익,72.0,135.0,150.0,84.0,49.0,,,
당기순이익(지배),72.0,131.0,154.0,94.0,49.0,,,
당기순이익(비지배),,3.0,-4.0,-11.0,,,,
자산총계,906.0,1108.0,1239.0,1566.0,1502.0,,,
부채총계,429.0,478.0,425.0,703.0,594.0,,,
자본총계,476.0,630.0,814.0,863.0,908.0,,,
자본총계(지배),476.0,619.0,806.0,863.0,908.0,,,
자본총계(비지배),,11.0,8.0,,,,,
자본금,23.0,23.0,49.0,49.0,49.0,,,
영업활동현금흐름,83.0,-57.0,99.0,235.0,142.0,,,
투자활동현금흐름,-53.0,-93.0,-117.0,-364.0,-23.0,,,
재무활동현금흐름,23.0,94.0,22.0,168.0,-91.0,,,
CAPEX,84.0,103.0,126.0,352.0,11.0,,,
FCF,-1.0,-160.0,-27.0,-117.0,131.0,,,
이자발생부채,176.0,265.0,248.0,439.0,352.0,,,
영업이익률,8.43,9.11,10.02,6.85,4.97,,,
순이익률,5.78,7.51,7.37,4.0,2.74,,,
ROE(%),,23.98,21.54,11.31,5.57,,,
ROA(%),,13.36,12.76,5.96,3.22,,,
부채비율,90.14,75.86,52.2,81.51,65.46,,,
자본유보율,1975.24,2588.22,1549.19,1695.28,1787.01,,,
EPS(원),780.0,1427.0,1653.0,967.0,505.0,,,
PER(배),,,5.99,6.56,9.74,,,
BPS(원),5177.0,6728.0,8257.0,8836.0,9294.0,,,
PBR(배),0.0,0.0,1.2,0.72,0.53,,,
현금DPS(원),75.0,125.0,125.0,100.0,75.0,,,
현금배당수익률,,,1.26,1.58,1.52,,,
현금배당성향(%),9.62,8.76,7.95,10.34,14.85,,,
발행주식수(보통주),9200000.0,9200000.0,9765000.0,9765000.0,9765000.0,,,
