주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,1563.0,1586.0,1590.0,1687.0,1804.0,,,
영업이익,56.0,52.0,69.0,121.0,131.0,,,
영업이익(발표기준),56.0,52.0,69.0,121.0,131.0,,,
세전계속사업이익,15.0,5.0,213.0,-262.0,325.0,,,
당기순이익,7.0,-1.0,145.0,-205.0,186.0,,,
당기순이익(지배),7.0,-1.0,145.0,-204.0,187.0,,,
당기순이익(비지배),1.0,0.0,0.0,-1.0,0.0,,,
자산총계,1471.0,1602.0,1654.0,1789.0,1961.0,,,
부채총계,1016.0,1158.0,1075.0,1444.0,1385.0,,,
자본총계,456.0,445.0,580.0,345.0,576.0,,,
자본총계(지배),448.0,437.0,571.0,338.0,569.0,,,
자본총계(비지배),8.0,8.0,8.0,7.0,7.0,,,
자본금,197.0,197.0,197.0,197.0,214.0,,,
영업활동현금흐름,-169.0,342.0,73.0,80.0,-221.0,,,
투자활동현금흐름,-54.0,-36.0,-142.0,-254.0,361.0,,,
재무활동현금흐름,157.0,-134.0,18.0,116.0,-135.0,,,
CAPEX,24.0,36.0,77.0,178.0,43.0,,,
FCF,-193.0,305.0,-4.0,-98.0,-264.0,,,
이자발생부채,863.0,750.0,799.0,925.0,706.0,,,
영업이익률,3.61,3.26,4.31,7.19,7.29,,,
순이익률,0.46,-0.07,9.1,-12.17,10.34,,,
ROE(%),1.47,-0.25,28.69,-44.99,41.19,,,
ROA(%),0.52,-0.07,8.89,-11.92,9.95,,,
부채비율,222.94,260.18,185.41,418.85,240.45,,,
자본유보율,68.63,58.91,121.64,14.12,133.08,,,
EPS(원),17.0,-3.0,367.0,-519.0,446.0,,,
PER(배),68.51,-482.78,5.09,-5.75,5.56,,,
BPS(원),1332.0,1300.0,1700.0,1004.0,1540.0,,,
PBR(배),0.86,1.04,1.1,2.97,1.61,,,
현금DPS(원),45.0,60.0,60.0,0.0,0.0,,,
현금배당수익률,3.93,4.44,3.21,0.0,0.0,,,
현금배당성향(%),229.96,-1832.49,13.94,0.0,0.0,,,
발행주식수(보통주),39353308.0,39353308.0,39353308.0,39353308.0,42710111.0,,,
