주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,451.0,423.0,447.0,504.0,703.0,,,
영업이익,16.0,-5.0,15.0,33.0,52.0,,,
영업이익(발표기준),16.0,-5.0,15.0,33.0,52.0,,,
세전계속사업이익,-27.0,8.0,-500.0,16.0,41.0,,,
당기순이익,-38.0,8.0,-499.0,15.0,34.0,,,
당기순이익(지배),-39.0,8.0,-500.0,15.0,33.0,,,
당기순이익(비지배),1.0,1.0,1.0,0.0,0.0,,,
자산총계,1388.0,1453.0,2490.0,3622.0,4018.0,,,
부채총계,243.0,302.0,838.0,1961.0,2293.0,,,
자본총계,1145.0,1151.0,1652.0,1661.0,1725.0,,,
자본총계(지배),1129.0,1135.0,1635.0,1645.0,1707.0,,,
자본총계(비지배),16.0,16.0,17.0,17.0,17.0,,,
자본금,123.0,123.0,151.0,227.0,227.0,,,
영업활동현금흐름,-81.0,10.0,-2.0,31.0,65.0,,,
투자활동현금흐름,55.0,43.0,-20.0,-87.0,-32.0,,,
재무활동현금흐름,15.0,3.0,9.0,109.0,299.0,,,
CAPEX,1.0,1.0,15.0,89.0,51.0,,,
FCF,-82.0,8.0,-17.0,-58.0,14.0,,,
이자발생부채,5.0,8.0,17.0,127.0,404.0,,,
영업이익률,3.45,-1.23,3.44,6.54,7.43,,,
순이익률,-8.38,1.98,-111.7,3.02,4.81,,,
ROE(%),-6.46,0.69,-36.07,0.93,1.99,,,
ROA(%),-2.69,0.59,-25.31,0.5,0.89,,,
부채비율,21.22,26.24,50.7,118.03,132.97,,,
자본유보율,817.08,821.41,980.77,624.58,652.28,,,
EPS(원),-130.0,19.0,-1171.0,31.0,67.0,,,
PER(배),-37.47,443.27,-6.57,218.25,146.77,,,
BPS(원),3059.0,3073.0,3603.0,3623.0,3761.0,,,
PBR(배),1.76,3.03,2.36,2.03,2.87,,,
현금DPS(원),0.0,0.0,0.0,0.0,0.0,,,
현금배당수익률,0.0,0.0,0.0,0.0,0.0,,,
현금배당성향(%),0.0,0.0,0.0,0.0,0.0,,,
발행주식수(보통주),40836231.0,40836231.0,50209620.0,50209620.0,50209620.0,,,
