주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,,5996.0,7628.0,8330.0,8884.0,,,
영업이익,,317.0,722.0,1328.0,1813.0,1941.0,1994.0,2149.0
영업이익(발표기준),,317.0,722.0,1328.0,1813.0,,,
세전계속사업이익,,314.0,768.0,1357.0,1770.0,1974.0,2025.0,2168.0
당기순이익,,200.0,579.0,1034.0,1342.0,1494.0,1532.0,1646.0
당기순이익(지배),,186.0,579.0,1034.0,1342.0,1493.0,1533.0,1645.0
당기순이익(비지배),,13.0,,,,,,
자산총계,,173479.0,197763.0,226195.0,234191.0,230113.0,241383.0,253215.0
부채총계,,160195.0,183927.0,211402.0,218371.0,212893.0,222747.0,233185.0
자본총계,,13284.0,13836.0,14793.0,15820.0,17223.0,18637.0,20030.0
자본총계(지배),,13284.0,13836.0,14793.0,15820.0,17200.0,18590.0,20030.0
자본총계(비지배),,,,,,,,
자본금,,2566.0,2566.0,2566.0,2566.0,2570.0,2570.0,2570.0
영업활동현금흐름,,166.0,4245.0,1910.0,2791.0,,,
투자활동현금흐름,,754.0,175.0,-705.0,1007.0,,,
재무활동현금흐름,,-2284.0,-3743.0,-1899.0,-3501.0,,,
CAPEX,,324.0,401.0,277.0,196.0,,,
FCF,,,,,,,,
이자발생부채,,25272.0,22014.0,20873.0,17805.0,,,
영업이익률,,5.29,9.46,15.94,20.41,,,
순이익률,,3.33,7.58,12.41,15.11,,,
ROE(%),,,4.27,7.22,8.77,9.04,8.57,8.52
ROA(%),,,0.31,0.49,0.58,0.64,0.65,0.67
부채비율,,1205.89,1329.29,1429.09,1380.35,1236.08,1195.21,1164.18
자본유보율,,417.86,439.38,476.65,516.68,,,
EPS(원),,374.0,1127.0,2014.0,2616.0,2910.0,2988.0,3206.0
PER(배),,25.74,6.79,5.36,4.59,3.88,3.78,3.53
BPS(원),,25900.0,26976.0,28841.0,30843.0,33534.0,36244.0,39051.0
PBR(배),,0.37,0.28,0.37,0.39,0.34,0.31,0.29
현금DPS(원),,0.0,200.0,200.0,250.0,369.0,390.0,350.0
현금배당수익률,,0.0,2.61,1.85,2.08,3.27,3.45,3.1
현금배당성향(%),,0.0,17.73,9.92,9.55,0.13,0.13,0.11
발행주식수(보통주),,51316057.0,51316057.0,51316057.0,51316057.0,,,
