주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,5748.0,7300.0,10311.0,11108.0,10860.0,,,
영업이익,101.0,340.0,973.0,722.0,912.0,,,
영업이익(발표기준),101.0,340.0,973.0,722.0,912.0,,,
세전계속사업이익,171.0,397.0,1085.0,843.0,1027.0,,,
당기순이익,113.0,298.0,789.0,623.0,733.0,,,
당기순이익(지배),113.0,298.0,789.0,623.0,733.0,,,
당기순이익(비지배),0.0,0.0,,,,,,
자산총계,49382.0,56736.0,55342.0,51185.0,68522.0,,,
부채총계,43496.0,50590.0,48481.0,43729.0,60364.0,,,
자본총계,5886.0,6146.0,6861.0,7456.0,8159.0,,,
자본총계(지배),5886.0,6146.0,6861.0,7456.0,8158.0,,,
자본총계(비지배),0.0,0.0,,,0.0,,,
자본금,1800.0,1800.0,1800.0,1800.0,1800.0,,,
영업활동현금흐름,6722.0,-3850.0,2658.0,5734.0,-3152.0,,,
투자활동현금흐름,41.0,-47.0,1.0,655.0,78.0,,,
재무활동현금흐름,-3698.0,104.0,-1768.0,-6585.0,3427.0,,,
CAPEX,41.0,26.0,50.0,38.0,46.0,,,
FCF,,,,,,,,
이자발생부채,5473.0,4054.0,2560.0,4259.0,5417.0,,,
영업이익률,1.75,4.65,9.44,6.5,8.39,,,
순이익률,1.96,4.08,7.66,5.61,6.75,,,
ROE(%),1.92,4.95,12.14,8.7,9.39,,,
ROA(%),0.22,0.56,1.41,1.17,1.23,,,
부채비율,739.01,823.08,706.62,586.5,739.89,,,
자본유보율,230.95,245.43,285.13,318.19,356.55,,,
EPS(원),313.0,827.0,2193.0,1731.0,2037.0,,,
PER(배),14.1,9.74,4.29,5.09,4.45,,,
BPS(원),16969.0,17721.0,19781.0,21497.0,23372.0,,,
PBR(배),0.26,0.45,0.48,0.41,0.39,,,
현금DPS(원),0.0,100.0,150.0,170.0,300.0,,,
현금배당수익률,0.0,1.24,1.6,1.93,3.31,,,
현금배당성향(%),0.0,11.65,6.59,9.46,14.28,,,
발행주식수(보통주),36000000.0,36000000.0,36000000.0,36000000.0,36000000.0,,,
