주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,10643.0,8929.0,6982.0,5855.0,7015.0,,,
영업이익,-1342.0,-1567.0,-356.0,161.0,256.0,,,
영업이익(발표기준),-1039.0,-1563.0,-356.0,161.0,256.0,,,
세전계속사업이익,-2349.0,-1524.0,-50.0,527.0,1119.0,,,
당기순이익,-1781.0,-2342.0,-715.0,537.0,963.0,,,
당기순이익(지배),-1784.0,-2338.0,-715.0,537.0,963.0,,,
당기순이익(비지배),2.0,-4.0,,,,,,
자산총계,25122.0,8526.0,5988.0,6821.0,6316.0,,,
부채총계,21621.0,8282.0,5284.0,4291.0,3275.0,,,
자본총계,3501.0,244.0,703.0,2531.0,3041.0,,,
자본총계(지배),3023.0,244.0,703.0,2531.0,3041.0,,,
자본총계(비지배),478.0,0.0,,,,,,
자본금,1935.0,2669.0,441.0,1051.0,1054.0,,,
영업활동현금흐름,1365.0,151.0,1460.0,-100.0,-85.0,,,
투자활동현금흐름,1665.0,3901.0,840.0,172.0,604.0,,,
재무활동현금흐름,-2938.0,-4511.0,-1568.0,642.0,-900.0,,,
CAPEX,370.0,59.0,21.0,4.0,7.0,,,
FCF,995.0,91.0,1438.0,-104.0,-92.0,,,
이자발생부채,11942.0,3645.0,251.0,910.0,73.0,,,
영업이익률,-12.61,-17.55,-5.1,2.75,3.65,,,
순이익률,-16.74,-26.23,-10.24,9.17,13.73,,,
ROE(%),-46.75,-143.17,-151.07,33.2,34.56,,,
ROA(%),-6.56,-13.92,-9.86,8.38,14.66,,,
부채비율,617.54,3392.18,751.44,169.54,107.71,,,
자본유보율,14.09,-77.24,324.0,222.13,313.93,,,
EPS(원),-204470.0,-218204.0,-27665.0,6275.0,4571.0,,,
PER(배),-0.18,-0.06,-0.43,1.59,2.21,,,
BPS(원),355210.0,21656.0,16334.0,12028.0,14429.0,,,
PBR(배),0.1,0.6,0.73,0.83,0.7,,,
현금DPS(원),0.0,0.0,0.0,0.0,0.0,,,
현금배당수익률,0.0,0.0,0.0,0.0,0.0,,,
현금배당성향(%),0.0,0.0,0.0,0.0,0.0,,,
발행주식수(보통주),660880.0,935349.0,4082836.0,20818499.0,20853553.0,,,
