주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,98469.0,92947.0,95137.0,98538.0,123355.0,111290.0,109813.0,111593.0
영업이익,397.0,-2702.0,2718.0,4194.0,5459.0,7927.0,7146.0,7180.0
영업이익(발표기준),397.0,-2702.0,2718.0,4194.0,5459.0,,,
세전계속사업이익,-136.0,-3991.0,4362.0,4364.0,6753.0,9766.0,8611.0,8522.0
당기순이익,-103.0,-4405.0,2170.0,2932.0,5080.0,7462.0,6431.0,6374.0
당기순이익(지배),-248.0,-4540.0,2068.0,2653.0,4905.0,7135.0,6154.0,6092.0
당기순이익(비지배),145.0,135.0,102.0,279.0,175.0,,,
자산총계,107830.0,105967.0,120649.0,123915.0,134025.0,135311.0,141344.0,145783.0
부채총계,59127.0,61315.0,72591.0,72461.0,77081.0,73073.0,73130.0,71493.0
자본총계,48703.0,44653.0,48058.0,51454.0,56943.0,62282.0,68272.0,74374.0
자본총계(지배),47141.0,42281.0,43448.0,46109.0,50643.0,55757.0,61479.0,67131.0
자본총계(비지배),1563.0,2371.0,4610.0,5344.0,6301.0,,,
자본금,2185.0,2185.0,2185.0,2185.0,2185.0,2188.0,2188.0,2188.0
영업활동현금흐름,347.0,317.0,3849.0,1470.0,4376.0,4961.0,5903.0,5451.0
투자활동현금흐름,-2697.0,-3486.0,-1020.0,-6994.0,-2374.0,-591.0,-2062.0,-1708.0
재무활동현금흐름,3203.0,1249.0,5107.0,-463.0,1539.0,-1712.0,-1411.0,-1270.0
CAPEX,1369.0,1101.0,1955.0,2541.0,2360.0,1579.0,1544.0,1334.0
FCF,-1023.0,-784.0,1894.0,-1071.0,2017.0,4007.0,3211.0,4399.0
이자발생부채,18437.0,19050.0,29547.0,28277.0,31545.0,,,
영업이익률,0.4,-2.91,2.86,4.26,4.42,7.12,6.51,6.43
순이익률,-0.11,-4.74,2.28,2.97,4.12,6.71,5.86,5.71
ROE(%),-0.52,-10.15,4.82,5.92,10.14,13.41,10.5,9.47
ROA(%),-0.1,-4.12,1.92,2.4,3.94,5.54,4.65,4.44
부채비율,121.4,137.31,151.05,140.83,135.37,117.33,107.12,96.13
자본유보율,2044.5,1828.22,1911.89,2039.97,2259.89,,,
EPS(원),-643.0,-11762.0,5357.0,6873.0,12707.0,18485.0,15943.0,15782.0
PER(배),-146.25,-5.59,12.53,12.67,6.48,4.43,5.14,5.19
BPS(원),122126.0,109537.0,112559.0,119454.0,131198.0,144448.0,159271.0,173916.0
PBR(배),0.77,0.6,0.6,0.73,0.63,0.57,0.51,0.47
현금DPS(원),100.0,100.0,300.0,300.0,1000.0,1047.0,1053.0,1064.0
현금배당수익률,0.11,0.15,0.45,0.34,1.21,1.28,1.29,1.3
현금배당성향(%),-16.31,-0.89,5.69,4.44,7.91,0.05,0.06,0.06
발행주식수(보통주),34800000.0,34800000.0,34800000.0,34800000.0,34800000.0,,,
