주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,4877.0,5155.0,5556.0,5634.0,5213.0,,,
영업이익,-79.0,140.0,682.0,528.0,668.0,,,
영업이익(발표기준),-79.0,140.0,682.0,528.0,668.0,,,
세전계속사업이익,-91.0,102.0,688.0,528.0,660.0,,,
당기순이익,-72.0,66.0,504.0,398.0,502.0,,,
당기순이익(지배),-72.0,66.0,504.0,398.0,502.0,,,
당기순이익(비지배),,,,,,,,
자산총계,45521.0,55926.0,58526.0,58871.0,70252.0,,,
부채총계,38851.0,49187.0,51326.0,50709.0,61798.0,,,
자본총계,6670.0,6739.0,7200.0,8162.0,8454.0,,,
자본총계(지배),6670.0,6739.0,7200.0,8162.0,8454.0,,,
자본총계(비지배),0.0,0.0,0.0,0.0,0.0,,,
자본금,1467.0,1467.0,1467.0,1467.0,1467.0,,,
영업활동현금흐름,362.0,-5780.0,-227.0,1979.0,-69.0,,,
투자활동현금흐름,-3963.0,-117.0,-1425.0,-553.0,-3848.0,,,
재무활동현금흐름,4413.0,5275.0,2338.0,-1953.0,3903.0,,,
CAPEX,14.0,48.0,64.0,68.0,67.0,,,
FCF,,,,,,,,
이자발생부채,8150.0,11805.0,14663.0,12014.0,12754.0,,,
영업이익률,-1.61,2.71,12.28,9.37,12.81,,,
순이익률,-1.48,1.28,9.06,7.06,9.63,,,
ROE(%),,0.99,7.22,5.18,6.04,,,
ROA(%),,0.13,0.88,0.68,0.78,,,
부채비율,582.48,729.86,712.86,621.27,731.03,,,
자본유보율,354.71,359.43,390.85,456.43,476.3,,,
EPS(원),-246.0,225.0,1716.0,1356.0,1711.0,,,
PER(배),-39.81,45.05,5.83,7.0,6.37,,,
BPS(원),22736.0,22972.0,24542.0,27822.0,28815.0,,,
PBR(배),0.43,0.44,0.41,0.34,0.38,,,
현금DPS(원),0.0,150.0,450.0,400.0,400.0,,,
현금배당수익률,0.0,1.48,4.5,4.21,3.67,,,
현금배당성향(%),0.0,66.58,26.22,29.49,23.37,,,
발행주식수(보통주),29337111.0,29337111.0,29337111.0,29337111.0,29337111.0,,,
