주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,21397.0,20329.0,15403.0,12720.0,13504.0,,,
영업이익,148.0,74.0,-25.0,-67.0,101.0,,,
영업이익(발표기준),148.0,74.0,-25.0,-67.0,101.0,,,
세전계속사업이익,795.0,786.0,554.0,330.0,477.0,,,
당기순이익,693.0,622.0,448.0,235.0,366.0,,,
당기순이익(지배),671.0,607.0,445.0,232.0,363.0,,,
당기순이익(비지배),22.0,14.0,3.0,3.0,2.0,,,
자산총계,15329.0,16267.0,14366.0,14666.0,15459.0,,,
부채총계,7337.0,7669.0,5625.0,5761.0,6293.0,,,
자본총계,7992.0,8598.0,8741.0,8905.0,9165.0,,,
자본총계(지배),7791.0,8366.0,8694.0,8863.0,9124.0,,,
자본총계(비지배),202.0,232.0,47.0,42.0,41.0,,,
자본금,350.0,350.0,350.0,350.0,350.0,,,
영업활동현금흐름,690.0,549.0,103.0,768.0,448.0,,,
투자활동현금흐름,-635.0,-1385.0,431.0,-986.0,-273.0,,,
재무활동현금흐름,-63.0,-120.0,-97.0,-59.0,-77.0,,,
CAPEX,695.0,695.0,448.0,399.0,272.0,,,
FCF,-5.0,-146.0,-345.0,370.0,176.0,,,
이자발생부채,444.0,377.0,125.0,138.0,132.0,,,
영업이익률,0.69,0.37,-0.16,-0.53,0.75,,,
순이익률,3.24,3.06,2.91,1.85,2.71,,,
ROE(%),8.96,7.52,5.22,2.64,4.04,,,
ROA(%),4.54,3.94,2.92,1.62,2.43,,,
부채비율,91.8,89.2,64.35,64.69,68.66,,,
자본유보율,2262.7,2429.42,2523.28,2571.92,2645.84,,,
EPS(원),13423.0,12145.0,8900.0,4640.0,7265.0,,,
PER(배),8.79,11.77,12.75,17.72,12.98,,,
BPS(원),200522.0,215327.0,223759.0,228122.0,234861.0,,,
PBR(배),0.59,0.66,0.51,0.36,0.4,,,
현금DPS(원),1250.0,1500.0,1750.0,1750.0,1750.0,,,
현금배당수익률,1.06,1.05,1.54,2.13,1.86,,,
현금배당성향(%),7.24,9.6,15.28,29.31,18.72,,,
발행주식수(보통주),5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,,,
