주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,1414.0,1279.0,1160.0,667.0,268.0,610.0,855.0,995.0
영업이익,32.0,22.0,-274.0,-326.0,-159.0,-44.0,170.0,271.0
영업이익(발표기준),32.0,22.0,-245.0,-325.0,-159.0,,,
세전계속사업이익,-23.0,-20.0,-329.0,-396.0,-347.0,-51.0,162.0,264.0
당기순이익,-111.0,-40.0,-367.0,-392.0,-379.0,-52.0,162.0,264.0
당기순이익(지배),-111.0,-40.0,-367.0,-392.0,-379.0,-53.0,167.0,271.0
당기순이익(비지배),,,,,,,,
자산총계,1413.0,1448.0,1140.0,767.0,494.0,1134.0,1309.0,1610.0
부채총계,885.0,899.0,944.0,533.0,191.0,378.0,387.0,416.0
자본총계,529.0,549.0,196.0,234.0,303.0,755.0,922.0,1193.0
자본총계(지배),529.0,549.0,196.0,234.0,303.0,744.0,911.0,1182.0
자본총계(비지배),,,,,,,,
자본금,71.0,78.0,78.0,307.0,151.0,221.0,221.0,221.0
영업활동현금흐름,26.0,-108.0,-79.0,-100.0,-85.0,92.0,176.0,287.0
투자활동현금흐름,-39.0,9.0,20.0,21.0,-9.0,-762.0,-23.0,-26.0
재무활동현금흐름,-94.0,135.0,55.0,174.0,41.0,621.0,0.0,0.0
CAPEX,38.0,32.0,24.0,19.0,11.0,38.0,17.0,20.0
FCF,-13.0,-140.0,-103.0,-119.0,-95.0,-668.0,153.0,262.0
이자발생부채,432.0,514.0,537.0,270.0,62.0,,,
영업이익률,2.27,1.71,-23.64,-48.89,-59.4,-7.21,19.88,27.24
순이익률,-7.84,-3.16,-31.65,-58.8,-141.39,-8.53,18.95,26.53
ROE(%),-20.16,-7.49,-98.51,-182.44,-141.25,-10.12,20.18,25.9
ROA(%),-7.47,-2.82,-28.36,-41.13,-60.16,-6.39,13.26,18.09
부채비율,167.34,163.71,481.33,228.03,62.95,50.07,41.97,34.87
자본유보율,647.8,607.94,151.21,-22.35,103.92,,,
EPS(원),-3219.0,-1116.0,-9456.0,-8495.0,-2680.0,-129.0,375.0,608.0
PER(배),-8.62,-19.08,-1.89,-0.49,-1.29,-44.88,15.45,9.52
BPS(원),14917.0,14185.0,5046.0,1902.0,1004.0,1670.0,2045.0,2653.0
PBR(배),1.86,1.5,3.54,2.19,3.45,3.47,2.83,2.18
현금DPS(원),0.0,0.0,0.0,0.0,0.0,,,
현금배당수익률,0.0,0.0,0.0,0.0,0.0,,,
현금배당성향(%),0.0,0.0,0.0,0.0,0.0,,,
발행주식수(보통주),3543546.0,3871070.0,3887446.0,12288666.0,30221846.0,,,
