주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,21165.0,31021.0,39405.0,44285.0,44855.0,44725.0,42974.0,42854.0
영업이익,-4.0,1670.0,3767.0,2117.0,3603.0,5177.0,4722.0,5028.0
영업이익(발표기준),-4.0,1670.0,3767.0,2117.0,3603.0,,,
세전계속사업이익,-27.0,1627.0,3649.0,2299.0,3560.0,5097.0,4771.0,5079.0
당기순이익,240.0,2366.0,2750.0,1742.0,2710.0,3765.0,3553.0,3780.0
당기순이익(지배),110.0,2295.0,2750.0,1742.0,2716.0,3787.0,3516.0,3701.0
당기순이익(비지배),130.0,71.0,0.0,0.0,-6.0,,,
자산총계,205356.0,257747.0,309944.0,332299.0,379483.0,398175.0,421673.0,447730.0
부채총계,170984.0,223479.0,274706.0,294030.0,335366.0,351565.0,372417.0,396008.0
자본총계,34372.0,34268.0,35238.0,38270.0,44116.0,46529.0,49060.0,51473.0
자본총계(지배),32958.0,34268.0,35238.0,38269.0,44096.0,46362.0,48958.0,51606.0
자본총계(비지배),1413.0,1.0,,0.0,20.0,,,
자본금,3942.0,3942.0,3942.0,3942.0,4585.0,4582.0,4582.0,4582.0
영업활동현금흐름,-10082.0,-15172.0,-14172.0,14669.0,-7891.0,,,
투자활동현금흐름,-5873.0,-2950.0,-8397.0,-25339.0,-11665.0,,,
재무활동현금흐름,15585.0,20271.0,23933.0,15222.0,20891.0,,,
CAPEX,79.0,216.0,170.0,192.0,164.0,,,
FCF,,,,,,,,
이자발생부채,8808.0,5927.0,10639.0,10083.0,17378.0,,,
영업이익률,-0.02,5.38,9.56,4.78,8.03,11.58,10.99,11.73
순이익률,1.14,7.63,6.98,3.94,6.04,8.42,8.27,8.82
ROE(%),0.33,6.83,7.91,4.74,6.6,8.37,7.38,7.36
ROA(%),0.06,0.99,0.97,0.54,0.76,0.97,0.87,0.87
부채비율,497.46,652.14,779.57,768.31,760.18,755.59,759.1,769.34
자본유보율,798.91,815.73,872.0,870.93,862.24,,,
EPS(원),140.0,2911.0,3489.0,2211.0,3125.0,4240.0,3937.0,4145.0
PER(배),305.21,14.84,11.61,13.91,11.71,7.63,8.22,7.81
BPS(원),42915.0,45541.0,48609.0,48552.0,49380.0,51918.0,54824.0,57790.0
PBR(배),1.0,0.95,0.83,0.63,0.74,0.62,0.59,0.56
현금DPS(원),97.0,630.0,970.0,630.0,1000.0,1327.0,1268.0,1365.0
현금배당수익률,0.23,1.46,2.39,2.05,2.73,4.1,3.92,4.22
현금배당성향(%),67.44,20.65,25.49,28.51,32.88,0.31,0.32,0.33
발행주식수(보통주),78822179.0,78822179.0,78822179.0,78822179.0,89300000.0,,,
