주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,1333.0,3624.0,10729.0,15000.0,24248.0,22635.0,30475.0,32628.0
영업이익,177.0,888.0,2254.0,2947.0,5098.0,3729.0,7054.0,7913.0
영업이익(발표기준),177.0,888.0,2254.0,2947.0,5098.0,,,
세전계속사업이익,-58.0,601.0,2289.0,2756.0,4715.0,4431.0,7612.0,8531.0
당기순이익,-66.0,422.0,1686.0,2092.0,3609.0,3372.0,5795.0,6523.0
당기순이익(지배),-36.0,245.0,1205.0,1740.0,3098.0,3012.0,5136.0,5799.0
당기순이익(비지배),-30.0,176.0,481.0,353.0,511.0,,,
자산총계,1894.0,7664.0,14584.0,19574.0,53477.0,56252.0,62880.0,69555.0
부채총계,1148.0,1534.0,2777.0,6471.0,8824.0,8819.0,9768.0,10261.0
자본총계,746.0,6130.0,11807.0,13104.0,44653.0,47506.0,53136.0,59359.0
자본총계(지배),615.0,5660.0,10592.0,12163.0,43295.0,45933.0,51096.0,56891.0
자본총계(비지배),131.0,470.0,1215.0,940.0,1358.0,,,
자본금,10.0,13.0,15.0,68.0,85.0,87.0,87.0,87.0
영업활동현금흐름,195.0,693.0,2243.0,1971.0,5034.0,3751.0,6251.0,6895.0
투자활동현금흐름,-340.0,-4626.0,-4784.0,-2073.0,-14327.0,-3491.0,-3151.0,-2716.0
재무활동현금흐름,392.0,4534.0,3695.0,630.0,25273.0,-262.0,-188.0,-365.0
CAPEX,135.0,74.0,187.0,898.0,300.0,282.0,273.0,315.0
FCF,60.0,619.0,2055.0,1072.0,4734.0,2976.0,5814.0,6357.0
이자발생부채,506.0,136.0,312.0,1053.0,39.0,,,
영업이익률,13.31,24.5,21.0,19.64,21.02,16.47,23.15,24.25
순이익률,-4.97,11.64,15.72,13.95,14.88,14.9,19.02,19.99
ROE(%),-5.62,7.82,14.83,15.29,11.17,6.75,10.59,10.74
ROA(%),-4.16,8.82,15.16,12.25,9.88,6.14,9.73,9.85
부채비율,153.88,25.03,23.52,49.38,19.76,18.56,18.38,17.29
자본유보율,3904.25,40939.77,70483.45,22045.83,52277.81,,,
EPS(원),-90.0,536.0,2049.0,2719.0,3898.0,3538.0,6028.0,6805.0
PER(배),,,,,48.36,32.93,19.33,17.12
BPS(원),1540.0,10536.0,17786.0,17946.0,50935.0,53919.0,59980.0,66782.0
PBR(배),0.0,0.0,0.0,0.0,3.7,2.16,1.94,1.74
현금DPS(원),0.0,0.0,0.0,0.0,360.0,452.0,573.0,608.0
현금배당수익률,,,,,0.19,0.39,0.49,0.52
현금배당성향(%),0.0,0.0,0.0,0.0,9.88,0.13,0.1,0.09
발행주식수(보통주),39954372.0,53716456.0,59552592.0,67776388.0,85026385.0,,,
