주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,19429.0,18897.0,19271.0,18954.0,18812.0,,,
영업이익,1679.0,1081.0,1459.0,1329.0,1001.0,,,
영업이익(발표기준),1679.0,1081.0,1459.0,1329.0,1001.0,,,
세전계속사업이익,290.0,-931.0,677.0,719.0,195.0,,,
당기순이익,-518.0,-1011.0,447.0,463.0,-76.0,,,
당기순이익(지배),-567.0,-1172.0,184.0,279.0,-144.0,,,
당기순이익(비지배),49.0,161.0,264.0,184.0,68.0,,,
자산총계,42622.0,40180.0,40688.0,39671.0,40593.0,,,
부채총계,30239.0,29238.0,29573.0,27636.0,29244.0,,,
자본총계,12383.0,10942.0,11115.0,12035.0,11350.0,,,
자본총계(지배),5831.0,4794.0,4953.0,5313.0,4973.0,,,
자본총계(비지배),6552.0,6149.0,6161.0,6722.0,6377.0,,,
자본금,1184.0,1184.0,1184.0,1184.0,1184.0,,,
영업활동현금흐름,2327.0,2198.0,2830.0,1666.0,3318.0,,,
투자활동현금흐름,-969.0,-559.0,-791.0,-89.0,-1036.0,,,
재무활동현금흐름,-1353.0,-1682.0,-1005.0,-1485.0,-1036.0,,,
CAPEX,1014.0,1002.0,1208.0,1255.0,931.0,,,
FCF,1313.0,1196.0,1622.0,411.0,2387.0,,,
이자발생부채,21501.0,19978.0,19404.0,17465.0,16788.0,,,
영업이익률,8.64,5.72,7.57,7.01,5.32,,,
순이익률,-2.67,-5.35,2.32,2.44,-0.41,,,
ROE(%),-8.85,-22.06,3.77,5.44,-2.8,,,
ROA(%),-1.19,-2.44,1.11,1.15,-0.19,,,
부채비율,244.19,267.19,266.08,229.63,257.66,,,
자본유보율,1087.91,969.79,981.42,996.09,973.94,,,
EPS(원),-2393.0,-4949.0,775.0,1179.0,-608.0,,,
PER(배),-4.85,-2.47,17.54,10.56,-16.62,,,
BPS(원),26727.0,21970.0,22701.0,24352.0,22790.0,,,
PBR(배),0.43,0.56,0.6,0.51,0.44,,,
현금DPS(원),350.0,450.0,200.0,200.0,150.0,,,
현금배당수익률,3.02,3.69,1.47,1.61,1.49,,,
현금배당성향(%),-13.52,-8.4,23.89,15.71,-22.9,,,
발행주식수(보통주),23206765.0,23206765.0,23206765.0,23206765.0,23206765.0,,,
