주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,968.0,722.0,545.0,411.0,376.0,,,
영업이익,-57.0,-55.0,-59.0,-80.0,-114.0,,,
영업이익(발표기준),-57.0,-55.0,-59.0,-80.0,-114.0,,,
세전계속사업이익,-55.0,-62.0,-58.0,30.0,-114.0,,,
당기순이익,-64.0,-62.0,-58.0,30.0,-114.0,,,
당기순이익(지배),-64.0,-62.0,-58.0,30.0,-114.0,,,
당기순이익(비지배),,,,,,,,
자산총계,731.0,618.0,548.0,639.0,579.0,,,
부채총계,229.0,179.0,161.0,197.0,252.0,,,
자본총계,502.0,439.0,387.0,442.0,327.0,,,
자본총계(지배),502.0,439.0,387.0,442.0,327.0,,,
자본총계(비지배),,,,,,,,
자본금,138.0,138.0,138.0,138.0,138.0,,,
영업활동현금흐름,-16.0,-31.0,-42.0,-89.0,-110.0,,,
투자활동현금흐름,-9.0,22.0,-3.0,79.0,51.0,,,
재무활동현금흐름,-14.0,-1.0,29.0,18.0,60.0,,,
CAPEX,9.0,4.0,7.0,6.0,13.0,,,
FCF,-25.0,-35.0,-49.0,-95.0,-123.0,,,
이자발생부채,1.0,1.0,30.0,35.0,94.0,,,
영업이익률,-5.92,-7.58,-10.75,-19.47,-30.37,,,
순이익률,-6.6,-8.61,-10.7,7.32,-30.26,,,
ROE(%),-11.87,-13.21,-14.13,7.27,-29.59,,,
ROA(%),-7.95,-9.22,-10.01,5.08,-18.68,,,
부채비율,45.61,40.66,41.74,44.6,77.12,,,
자본유보율,395.0,350.04,307.83,329.62,247.39,,,
EPS(원),-1156.0,-1124.0,-1055.0,545.0,-2056.0,,,
PER(배),-5.6,-4.56,-5.83,9.67,-2.02,,,
BPS(원),11409.0,9977.0,8786.0,9421.0,6949.0,,,
PBR(배),0.57,0.51,0.7,0.56,0.6,,,
현금DPS(원),0.0,0.0,0.0,,,,,
현금배당수익률,0.0,0.0,0.0,,,,,
현금배당성향(%),0.0,0.0,0.0,0.0,0.0,,,
발행주식수(보통주),5530735.0,5530735.0,5530735.0,5530735.0,5530735.0,,,
