주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,26298.0,26156.0,26134.0,35189.0,42155.0,44546.0,48872.0,52891.0
영업이익,960.0,79.0,-596.0,1507.0,829.0,744.0,1310.0,1878.0
영업이익(발표기준),1227.0,79.0,-596.0,1507.0,829.0,,,
세전계속사업이익,1423.0,-390.0,-191.0,4185.0,178.0,549.0,915.0,1445.0
당기순이익,1330.0,-1182.0,62.0,3459.0,-477.0,378.0,717.0,1140.0
당기순이익(지배),1325.0,-1188.0,57.0,3452.0,-482.0,348.0,668.0,1022.0
당기순이익(비지배),5.0,6.0,5.0,6.0,5.0,,,
자산총계,34342.0,36017.0,41079.0,56524.0,57476.0,59943.0,61564.0,65151.0
부채총계,17294.0,19587.0,18628.0,33117.0,35666.0,38437.0,39494.0,41922.0
자본총계,17048.0,16431.0,22451.0,23408.0,21810.0,21508.0,22070.0,23230.0
자본총계(지배),17032.0,16412.0,22434.0,23390.0,21794.0,21409.0,21950.0,22885.0
자본총계(비지배),16.0,18.0,18.0,17.0,16.0,,,
자본금,2656.0,2656.0,2656.0,2656.0,2656.0,2655.0,2655.0,2659.0
영업활동현금흐름,2193.0,114.0,-375.0,1961.0,-97.0,663.0,2093.0,2232.0
투자활동현금흐름,-381.0,-1029.0,1776.0,-7183.0,726.0,-1499.0,-1977.0,-2088.0
재무활동현금흐름,-1432.0,-897.0,-918.0,6379.0,1404.0,735.0,58.0,277.0
CAPEX,469.0,1137.0,419.0,891.0,1416.0,1245.0,1278.0,1229.0
FCF,1724.0,-1023.0,-794.0,1069.0,-1514.0,-1677.0,283.0,449.0
이자발생부채,6691.0,6102.0,5216.0,11858.0,13447.0,,,
영업이익률,3.65,0.3,-2.28,4.28,1.97,1.67,2.68,3.55
순이익률,5.06,-4.52,0.24,9.83,-1.13,0.85,1.47,2.15
ROE(%),8.08,-7.11,0.3,15.07,-2.14,1.61,3.08,4.56
ROA(%),3.99,-3.36,0.16,7.09,-0.84,0.65,1.18,1.8
부채비율,101.45,119.21,82.97,141.48,163.53,178.71,178.95,180.46
자본유보율,503.17,450.15,453.3,579.14,556.35,,,
EPS(원),2494.0,-2236.0,108.0,6498.0,-913.0,665.0,1284.0,1964.0
PER(배),21.81,-10.66,329.21,6.69,-38.92,37.58,19.47,12.73
BPS(원),32061.0,30891.0,42224.0,44025.0,41433.0,41139.0,42178.0,43975.0
PBR(배),1.7,0.77,0.84,0.99,0.86,0.61,0.59,0.57
현금DPS(원),500.0,0.0,300.0,0.0,0.0,14.0,39.0,116.0
현금배당수익률,0.92,0.0,0.84,0.0,0.0,0.06,0.16,0.46
현금배당성향(%),20.05,0.0,277.81,0.0,0.0,0.02,0.03,0.06
발행주식수(보통주),53130000.0,53130000.0,53130000.0,53130000.0,52600000.0,,,
