주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,1964.0,1885.0,1964.0,2040.0,2065.0,,,
영업이익,188.0,147.0,121.0,92.0,84.0,,,
영업이익(발표기준),188.0,147.0,121.0,92.0,84.0,,,
세전계속사업이익,182.0,112.0,87.0,77.0,129.0,,,
당기순이익,140.0,71.0,70.0,64.0,101.0,,,
당기순이익(지배),135.0,75.0,68.0,65.0,102.0,,,
당기순이익(비지배),4.0,-4.0,2.0,-2.0,-1.0,,,
자산총계,2560.0,2846.0,3163.0,3209.0,3359.0,,,
부채총계,928.0,1157.0,1417.0,1369.0,1437.0,,,
자본총계,1632.0,1689.0,1747.0,1840.0,1922.0,,,
자본총계(지배),1570.0,1615.0,1663.0,1713.0,1769.0,,,
자본총계(비지배),62.0,75.0,83.0,127.0,152.0,,,
자본금,108.0,108.0,108.0,108.0,108.0,,,
영업활동현금흐름,186.0,147.0,-99.0,160.0,158.0,,,
투자활동현금흐름,-11.0,-163.0,-143.0,-141.0,-128.0,,,
재무활동현금흐름,-272.0,73.0,231.0,-74.0,9.0,,,
CAPEX,123.0,218.0,165.0,154.0,121.0,,,
FCF,62.0,-71.0,-263.0,6.0,37.0,,,
이자발생부채,459.0,624.0,868.0,769.0,795.0,,,
영업이익률,9.57,7.78,6.17,4.5,4.09,,,
순이익률,7.1,3.77,3.55,3.12,4.88,,,
ROE(%),8.89,4.73,4.13,3.86,5.83,,,
ROA(%),5.31,2.63,2.32,2.0,3.07,,,
부채비율,56.89,68.5,81.11,74.44,74.8,,,
자본유보율,1420.18,1461.77,1492.01,1536.47,1589.1,,,
EPS(원),623.0,347.0,312.0,301.0,468.0,,,
PER(배),5.69,13.46,16.32,19.29,12.84,,,
BPS(원),9080.0,9174.0,9310.0,9588.0,9905.0,,,
PBR(배),0.39,0.51,0.55,0.6,0.61,,,
현금DPS(원),200.0,200.0,240.0,265.0,295.0,,,
현금배당수익률,5.64,4.28,4.72,4.57,4.91,,,
현금배당성향(%),25.57,46.35,63.38,72.58,51.9,,,
발행주식수(보통주),21691750.0,21691750.0,21691750.0,21691750.0,21691750.0,,,
