주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,158.0,167.0,181.0,384.0,447.0,,,
영업이익,4.0,12.0,16.0,43.0,-5.0,,,
영업이익(발표기준),4.0,12.0,16.0,41.0,-5.0,,,
세전계속사업이익,-13.0,8.0,1.0,27.0,-110.0,,,
당기순이익,-13.0,8.0,7.0,21.0,-118.0,,,
당기순이익(지배),-13.0,8.0,7.0,21.0,-118.0,,,
당기순이익(비지배),-1.0,0.0,0.0,0.0,0.0,,,
자산총계,98.0,123.0,142.0,218.0,518.0,,,
부채총계,37.0,45.0,57.0,80.0,385.0,,,
자본총계,61.0,77.0,84.0,138.0,133.0,,,
자본총계(지배),62.0,78.0,86.0,140.0,135.0,,,
자본총계(비지배),-1.0,-1.0,-1.0,-1.0,-1.0,,,
자본금,73.0,81.0,81.0,88.0,109.0,,,
영업활동현금흐름,9.0,2.0,4.0,19.0,-214.0,,,
투자활동현금흐름,-1.0,0.0,17.0,-19.0,-182.0,,,
재무활동현금흐름,-2.0,-3.0,3.0,30.0,426.0,,,
CAPEX,0.0,0.0,0.0,3.0,114.0,,,
FCF,8.0,2.0,3.0,16.0,-328.0,,,
이자발생부채,21.0,8.0,26.0,21.0,274.0,,,
영업이익률,2.51,7.43,8.72,11.09,-1.05,,,
순이익률,-8.3,4.5,3.79,5.4,-26.34,,,
ROE(%),-17.59,10.79,8.64,18.37,-85.82,,,
ROA(%),-11.77,6.82,5.18,11.5,-31.95,,,
부채비율,59.9,58.77,67.99,57.74,288.37,,,
자본유보율,96.72,96.22,106.1,149.24,105.55,,,
EPS(원),-86.0,50.0,44.0,125.0,-579.0,,,
PER(배),-6.71,16.73,80.43,21.13,-10.79,,,
BPS(원),428.0,484.0,529.0,790.0,615.0,,,
PBR(배),1.35,1.73,6.66,3.34,10.17,,,
현금DPS(원),0.0,0.0,0.0,0.0,0.0,,,
현금배당수익률,0.0,0.0,0.0,0.0,0.0,,,
현금배당성향(%),0.0,0.0,0.0,0.0,0.0,,,
발행주식수(보통주),14505624.0,16186294.0,16186294.0,17666353.0,21886139.0,,,
