주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,6164.0,5898.0,5231.0,4632.0,4824.0,4111.0,4309.0,4420.0
영업이익,623.0,179.0,76.0,49.0,300.0,185.0,315.0,340.0
영업이익(발표기준),623.0,179.0,76.0,49.0,300.0,,,
세전계속사업이익,670.0,269.0,256.0,119.0,437.0,303.0,405.0,430.0
당기순이익,518.0,213.0,210.0,96.0,337.0,235.0,316.0,340.0
당기순이익(지배),518.0,213.0,210.0,96.0,337.0,240.0,320.0,340.0
당기순이익(비지배),,,,,,,,
자산총계,5382.0,5366.0,5263.0,5131.0,5687.0,5810.0,6060.0,6340.0
부채총계,1255.0,989.0,721.0,571.0,898.0,850.0,850.0,860.0
자본총계,4127.0,4377.0,4543.0,4560.0,4789.0,4960.0,5210.0,5480.0
자본총계(지배),4127.0,4377.0,4543.0,4560.0,4789.0,4960.0,5210.0,5480.0
자본총계(비지배),,,,,,,,
자본금,114.0,114.0,114.0,114.0,114.0,110.0,110.0,110.0
영업활동현금흐름,870.0,185.0,560.0,311.0,483.0,810.0,750.0,760.0
투자활동현금흐름,-860.0,-98.0,51.0,-683.0,-268.0,-580.0,-590.0,-610.0
재무활동현금흐름,-115.0,-50.0,-110.0,-157.0,-67.0,-70.0,-70.0,-70.0
CAPEX,978.0,752.0,244.0,37.0,505.0,,,
FCF,-107.0,-566.0,316.0,274.0,-22.0,-90.0,30.0,70.0
이자발생부채,130.0,149.0,105.0,66.0,59.0,,,
영업이익률,10.1,3.03,1.45,1.05,6.23,4.5,7.31,7.69
순이익률,8.4,3.61,4.01,2.07,6.98,5.72,7.33,7.69
ROE(%),13.26,5.01,4.7,2.11,7.2,4.92,6.29,6.36
ROA(%),10.2,3.96,3.94,1.85,6.22,4.09,5.32,5.48
부채비율,30.4,22.59,15.87,12.53,18.75,17.14,16.31,15.69
자본유보율,3620.84,3760.25,3920.76,3969.38,4189.63,,,
EPS(원),2279.0,937.0,922.0,422.0,1480.0,1056.0,1407.0,1495.0
PER(배),7.7,13.02,10.81,30.56,18.51,12.03,9.02,8.49
BPS(원),19207.0,19534.0,20273.0,20824.0,21867.0,22649.0,23790.0,25023.0
PBR(배),0.91,0.62,0.49,0.62,1.25,0.56,0.53,0.51
현금DPS(원),300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0
현금배당수익률,1.71,2.46,3.01,2.33,1.09,2.36,2.36,2.36
현금배당성향(%),12.46,31.61,32.11,68.55,19.55,0.26,0.19,0.18
발행주식수(보통주),20575613.0,20575613.0,20575613.0,20575613.0,20575613.0,,,
