주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,3758.0,3561.0,3570.0,3498.0,3646.0,,,
영업이익,195.0,153.0,134.0,137.0,116.0,,,
영업이익(발표기준),195.0,153.0,134.0,137.0,116.0,,,
세전계속사업이익,89.0,220.0,118.0,130.0,120.0,,,
당기순이익,41.0,171.0,91.0,82.0,90.0,,,
당기순이익(지배),30.0,166.0,89.0,81.0,89.0,,,
당기순이익(비지배),11.0,5.0,2.0,1.0,1.0,,,
자산총계,3041.0,3336.0,3636.0,3421.0,3708.0,,,
부채총계,1518.0,1686.0,1915.0,1636.0,1865.0,,,
자본총계,1523.0,1650.0,1720.0,1785.0,1844.0,,,
자본총계(지배),1463.0,1631.0,1703.0,1769.0,1827.0,,,
자본총계(비지배),60.0,18.0,17.0,17.0,16.0,,,
자본금,150.0,150.0,150.0,150.0,150.0,,,
영업활동현금흐름,293.0,122.0,140.0,158.0,150.0,,,
투자활동현금흐름,-160.0,-369.0,-261.0,6.0,-241.0,,,
재무활동현금흐름,60.0,131.0,235.0,-306.0,78.0,,,
CAPEX,148.0,378.0,380.0,67.0,107.0,,,
FCF,146.0,-256.0,-239.0,91.0,42.0,,,
이자발생부채,903.0,1056.0,1300.0,1007.0,1104.0,,,
영업이익률,5.19,4.29,3.75,3.91,3.17,,,
순이익률,1.09,4.8,2.54,2.35,2.47,,,
ROE(%),2.06,10.72,5.31,4.68,4.96,,,
ROA(%),1.36,5.36,2.6,2.33,2.52,,,
부채비율,99.68,102.22,111.34,91.64,101.13,,,
자본유보율,872.3,985.08,1033.44,1075.85,1118.31,,,
EPS(원),100.0,553.0,295.0,271.0,297.0,,,
PER(배),19.44,5.33,10.74,12.23,8.61,,,
BPS(원),4893.0,5455.0,5696.0,5914.0,6111.0,,,
PBR(배),0.4,0.54,0.56,0.56,0.42,,,
현금DPS(원),25.0,30.0,35.0,35.0,35.0,,,
현금배당수익률,1.29,1.02,1.1,1.06,1.37,,,
현금배당성향(%),24.91,5.41,11.82,12.88,11.74,,,
발행주식수(보통주),30000000.0,30000000.0,30000000.0,30000000.0,30000000.0,,,
