주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,4449.0,4496.0,4735.0,5045.0,4219.0,,,
영업이익,402.0,292.0,233.0,214.0,-43.0,,,
영업이익(발표기준),402.0,292.0,233.0,214.0,-43.0,,,
세전계속사업이익,533.0,315.0,401.0,320.0,139.0,,,
당기순이익,417.0,202.0,252.0,133.0,5.0,,,
당기순이익(지배),314.0,166.0,225.0,126.0,48.0,,,
당기순이익(비지배),103.0,36.0,27.0,7.0,-43.0,,,
자산총계,8573.0,8586.0,8816.0,9058.0,8684.0,,,
부채총계,1365.0,1182.0,1224.0,1389.0,1104.0,,,
자본총계,7208.0,7404.0,7592.0,7669.0,7580.0,,,
자본총계(지배),6445.0,6620.0,6795.0,6878.0,6932.0,,,
자본총계(비지배),763.0,784.0,797.0,791.0,648.0,,,
자본금,699.0,699.0,699.0,699.0,699.0,,,
영업활동현금흐름,432.0,619.0,145.0,460.0,53.0,,,
투자활동현금흐름,134.0,-88.0,-537.0,-304.0,-145.0,,,
재무활동현금흐름,-202.0,-341.0,-50.0,14.0,-187.0,,,
CAPEX,62.0,19.0,35.0,21.0,14.0,,,
FCF,369.0,600.0,110.0,439.0,39.0,,,
이자발생부채,198.0,,3.0,97.0,,,,
영업이익률,9.03,6.5,4.91,4.24,-1.02,,,
순이익률,9.37,4.48,5.33,2.63,0.12,,,
ROE(%),5.01,2.54,3.36,1.85,0.7,,,
ROA(%),4.98,2.35,2.9,1.49,0.06,,,
부채비율,18.93,15.97,16.12,18.11,14.57,,,
자본유보율,820.86,837.96,860.25,872.16,882.84,,,
EPS(원),224.0,118.0,161.0,90.0,34.0,,,
PER(배),23.46,33.82,24.14,29.66,88.85,,,
BPS(원),4607.0,4732.0,4857.0,4917.0,4955.0,,,
PBR(배),1.14,0.85,0.8,0.54,0.62,,,
현금DPS(원),25.0,25.0,25.0,25.0,,,,
현금배당수익률,0.48,0.62,0.64,0.93,,,,
현금배당성향(%),11.15,21.11,15.51,27.72,0.0,,,
발행주식수(보통주),139896190.0,139896190.0,139896190.0,139896190.0,139896190.0,,,
