주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,1508.0,1430.0,1411.0,1345.0,1168.0,,,
영업이익,63.0,54.0,22.0,15.0,3.0,,,
영업이익(발표기준),63.0,54.0,22.0,15.0,3.0,,,
세전계속사업이익,72.0,74.0,37.0,28.0,3.0,,,
당기순이익,49.0,55.0,28.0,19.0,1.0,,,
당기순이익(지배),49.0,55.0,28.0,19.0,1.0,,,
당기순이익(비지배),,,,,,,,
자산총계,1306.0,1340.0,1306.0,1338.0,1297.0,,,
부채총계,132.0,152.0,127.0,155.0,132.0,,,
자본총계,1174.0,1188.0,1179.0,1182.0,1165.0,,,
자본총계(지배),1174.0,1188.0,1179.0,1182.0,1165.0,,,
자본총계(비지배),,,,,,,,
자본금,75.0,75.0,75.0,75.0,75.0,,,
영업활동현금흐름,87.0,120.0,45.0,53.0,50.0,,,
투자활동현금흐름,-33.0,-61.0,-50.0,-28.0,-83.0,,,
재무활동현금흐름,-41.0,-36.0,-33.0,-15.0,-13.0,,,
CAPEX,15.0,43.0,43.0,20.0,30.0,,,
FCF,72.0,77.0,2.0,33.0,20.0,,,
이자발생부채,,,,,,,,
영업이익률,4.15,3.75,1.52,1.1,0.29,,,
순이익률,3.27,3.85,1.98,1.41,0.06,,,
ROE(%),4.21,4.66,2.36,1.6,0.06,,,
ROA(%),3.72,4.16,2.11,1.43,0.05,,,
부채비율,11.28,12.78,10.79,13.14,11.35,,,
자본유보율,1451.17,1472.12,1458.5,1466.75,1447.57,,,
EPS(원),328.0,367.0,186.0,126.0,4.0,,,
PER(배),15.03,14.95,26.69,33.16,934.41,,,
BPS(원),7812.0,7908.0,7847.0,7868.0,7754.0,,,
PBR(배),0.63,0.69,0.63,0.53,0.52,,,
현금DPS(원),300.0,250.0,150.0,100.0,,,,
현금배당수익률,6.09,4.56,3.02,2.39,,,,
현금배당성향(%),91.54,68.19,69.69,79.32,0.0,,,
발행주식수(보통주),15025920.0,15025920.0,15025920.0,15025920.0,15025920.0,,,
