주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,15301.0,16443.0,18805.0,23380.0,23848.0,24515.0,25570.0,25990.0
영업이익,2200.0,2350.0,2309.0,2010.0,2103.0,2243.0,2442.0,2200.0
영업이익(발표기준),2200.0,2350.0,2309.0,2010.0,2103.0,,,
세전계속사업이익,2205.0,2357.0,2287.0,1789.0,1617.0,1690.0,1850.0,1880.0
당기순이익,1614.0,1817.0,1726.0,1290.0,1176.0,1240.0,1340.0,1370.0
당기순이익(지배),778.0,860.0,847.0,692.0,716.0,750.0,820.0,830.0
당기순이익(비지배),836.0,957.0,879.0,598.0,460.0,,,
자산총계,16166.0,17748.0,26482.0,28381.0,27605.0,29090.0,30410.0,31760.0
부채총계,4136.0,4344.0,9219.0,10827.0,10069.0,10390.0,10430.0,10480.0
자본총계,12030.0,13404.0,17263.0,17555.0,17536.0,18700.0,19980.0,21280.0
자본총계(지배),5987.0,6790.0,8141.0,8578.0,8878.0,9560.0,10310.0,11080.0
자본총계(비지배),6043.0,6614.0,9122.0,8977.0,8659.0,,,
자본금,68.0,68.0,68.0,68.0,68.0,70.0,70.0,70.0
영업활동현금흐름,1771.0,2104.0,2993.0,1292.0,1911.0,2640.0,2050.0,2160.0
투자활동현금흐름,-1891.0,-764.0,-1739.0,-1027.0,-1931.0,-1160.0,-1530.0,-2050.0
재무활동현금흐름,731.0,-1211.0,1496.0,14.0,-543.0,-240.0,-240.0,-240.0
CAPEX,1225.0,1262.0,643.0,785.0,1588.0,1020.0,1190.0,1410.0
FCF,545.0,842.0,2351.0,508.0,322.0,,,
이자발생부채,1145.0,1141.0,3872.0,5067.0,4370.0,,,
영업이익률,14.38,14.29,12.28,8.6,8.82,9.15,9.55,8.46
순이익률,10.55,11.05,9.18,5.52,4.93,5.06,5.24,5.27
ROE(%),14.1,13.46,11.34,8.28,8.2,8.13,8.25,7.76
ROA(%),10.72,10.71,7.81,4.7,4.2,4.37,4.5,4.41
부채비율,34.38,32.41,53.4,61.68,57.42,55.56,52.2,49.25
자본유보율,9260.16,10279.67,11436.61,12098.64,13153.82,,,
EPS(원),5707.0,6303.0,6210.0,5075.0,5250.0,5500.0,6014.0,6087.0
PER(배),13.83,14.1,10.95,11.72,10.57,9.54,8.73,8.62
BPS(원),51586.0,58507.0,70153.0,73917.0,76501.0,82379.0,88842.0,95477.0
PBR(배),1.53,1.52,0.97,0.8,0.73,0.64,0.59,0.55
현금DPS(원),500.0,500.0,500.0,500.0,600.0,600.0,600.0,600.0
현금배당수익률,0.63,0.56,0.74,0.84,1.08,1.14,1.14,1.14
현금배당성향(%),7.46,6.75,6.85,8.38,9.73,0.11,0.1,0.1
발행주식수(보통주),13635592.0,13635592.0,13635592.0,13635592.0,13635592.0,,,
