주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,14345.0,15235.0,15310.0,13537.0,12979.0,14175.0,15995.0,17740.0
영업이익,589.0,398.0,208.0,418.0,311.0,505.0,683.0,798.0
영업이익(발표기준),589.0,398.0,208.0,418.0,311.0,,,
세전계속사업이익,-788.0,1748.0,-147.0,781.0,998.0,759.0,1028.0,1128.0
당기순이익,526.0,1058.0,-61.0,360.0,953.0,691.0,940.0,1027.0
당기순이익(지배),526.0,1058.0,-61.0,360.0,953.0,693.0,940.0,1027.0
당기순이익(비지배),,,,,,,,
자산총계,17664.0,15044.0,13100.0,12746.0,12849.0,13369.0,14138.0,15069.0
부채총계,16132.0,12035.0,10199.0,9633.0,8922.0,8969.0,8962.0,9048.0
자본총계,1532.0,3009.0,2902.0,3113.0,3927.0,4399.0,5172.0,6021.0
자본총계(지배),1532.0,3009.0,2902.0,3113.0,3927.0,4399.0,5172.0,6021.0
자본총계(비지배),,,,,,,,
자본금,1614.0,1716.0,1755.0,1769.0,1807.0,1809.0,1808.0,1808.0
영업활동현금흐름,1236.0,-1894.0,182.0,191.0,759.0,859.0,959.0,1302.0
투자활동현금흐름,1639.0,1207.0,446.0,222.0,-103.0,-91.0,-42.0,-93.0
재무활동현금흐름,-1272.0,-416.0,-1186.0,-875.0,-826.0,-491.0,-471.0,-444.0
CAPEX,8.0,6.0,7.0,5.0,5.0,2.0,2.0,2.0
FCF,1228.0,-1900.0,175.0,186.0,754.0,633.0,955.0,1292.0
이자발생부채,4703.0,4356.0,3345.0,2689.0,2172.0,,,
영업이익률,4.1,2.61,1.36,3.09,2.39,3.56,4.27,4.5
순이익률,3.67,6.94,-0.4,2.66,7.34,4.88,5.88,5.79
ROE(%),62.77,46.6,-2.07,11.98,27.07,16.64,19.65,18.35
ROA(%),2.85,6.47,-0.43,2.79,7.45,5.27,6.84,7.03
부채비율,1053.24,399.95,351.47,309.5,227.2,203.88,173.29,150.27
자본유보율,-9.27,63.2,59.07,77.37,124.08,,,
EPS(원),2014.0,3194.0,-176.0,1021.0,2652.0,1913.0,2589.0,2827.0
PER(배),5.84,7.11,-84.29,9.48,3.59,5.59,4.13,3.78
BPS(원),4747.0,8776.0,8272.0,8802.0,11115.0,12472.0,14662.0,17069.0
PBR(배),2.48,2.59,1.79,1.1,0.86,0.86,0.73,0.63
현금DPS(원),0.0,0.0,0.0,300.0,500.0,467.0,500.0,500.0
현금배당수익률,0.0,0.0,0.0,3.1,5.26,4.36,4.67,4.67
현금배당성향(%),0.0,0.0,0.0,29.48,18.56,0.24,0.19,0.17
발행주식수(보통주),31994652.0,34017685.0,34806923.0,35090993.0,35849527.0,,,
