주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,3315.0,2595.0,2917.0,3047.0,4131.0,,,
영업이익,187.0,46.0,-64.0,59.0,294.0,,,
영업이익(발표기준),187.0,46.0,-64.0,59.0,294.0,,,
세전계속사업이익,343.0,227.0,229.0,369.0,336.0,,,
당기순이익,263.0,159.0,167.0,277.0,265.0,,,
당기순이익(지배),263.0,159.0,167.0,277.0,265.0,,,
당기순이익(비지배),,0.0,0.0,0.0,0.0,,,
자산총계,5019.0,5104.0,5101.0,5252.0,5499.0,,,
부채총계,901.0,856.0,728.0,667.0,703.0,,,
자본총계,4118.0,4248.0,4373.0,4586.0,4796.0,,,
자본총계(지배),4118.0,4248.0,4373.0,4586.0,4796.0,,,
자본총계(비지배),,0.0,0.0,0.0,0.0,,,
자본금,80.0,80.0,80.0,80.0,80.0,,,
영업활동현금흐름,-98.0,137.0,-246.0,89.0,369.0,,,
투자활동현금흐름,-115.0,-337.0,444.0,356.0,-95.0,,,
재무활동현금흐름,-50.0,-51.0,-123.0,-168.0,-67.0,,,
CAPEX,1.0,2.0,1.0,4.0,7.0,,,
FCF,-99.0,135.0,-247.0,85.0,361.0,,,
이자발생부채,318.0,318.0,252.0,121.0,97.0,,,
영업이익률,5.65,1.78,-2.2,1.93,7.12,,,
순이익률,7.92,6.13,5.74,9.1,6.42,,,
ROE(%),6.49,3.8,3.89,6.19,5.65,,,
ROA(%),5.19,3.14,3.28,5.36,4.93,,,
부채비율,21.87,20.14,16.65,14.54,14.67,,,
자본유보율,5038.95,5187.76,5326.23,5626.98,5892.77,,,
EPS(원),1642.0,994.0,1047.0,1733.0,1657.0,,,
PER(배),14.8,21.08,15.71,8.34,9.93,,,
BPS(원),25740.0,26551.0,27331.0,28660.0,29975.0,,,
PBR(배),0.94,0.79,0.6,0.5,0.55,,,
현금DPS(원),250.0,300.0,200.0,250.0,500.0,,,
현금배당수익률,1.03,1.43,1.22,1.73,3.04,,,
현금배당성향(%),15.22,30.18,19.11,14.42,30.17,,,
발행주식수(보통주),16000000.0,16000000.0,16000000.0,16000000.0,16000000.0,,,
