주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,31004.0,38740.0,47666.0,56454.0,51238.0,55801.0,62930.0,70075.0
영업이익,3698.0,5638.0,7729.0,8481.0,5964.0,6579.0,8262.0,9817.0
영업이익(발표기준),3698.0,5638.0,7729.0,8481.0,5964.0,,,
세전계속사업이익,3635.0,5302.0,7783.0,8566.0,5673.0,6600.0,8425.0,9956.0
당기순이익,2674.0,3851.0,5848.0,6457.0,3980.0,4894.0,6228.0,7343.0
당기순이익(지배),2680.0,3791.0,5775.0,6393.0,3940.0,4819.0,6115.0,7270.0
당기순이익(비지배),-6.0,60.0,73.0,65.0,40.0,,,
자산총계,34018.0,38546.0,44431.0,51816.0,53757.0,57876.0,63575.0,70426.0
부채총계,8337.0,9763.0,10708.0,12849.0,12003.0,12159.0,12783.0,13503.0
자본총계,25681.0,28783.0,33723.0,38966.0,41754.0,45756.0,50886.0,57032.0
자본총계(지배),25544.0,28587.0,33456.0,38788.0,41538.0,45493.0,50610.0,56730.0
자본총계(비지배),137.0,196.0,267.0,178.0,216.0,,,
자본금,345.0,345.0,345.0,345.0,345.0,348.0,348.0,348.0
영업활동현금흐름,4267.0,5861.0,6275.0,6770.0,5126.0,7264.0,8413.0,9606.0
투자활동현금흐름,-3488.0,-4907.0,-2169.0,-6096.0,-4008.0,-3917.0,-3585.0,-3794.0
재무활동현금흐름,492.0,-463.0,-694.0,-1330.0,-1109.0,-1041.0,-1042.0,-1252.0
CAPEX,3235.0,2672.0,2153.0,4948.0,7686.0,4124.0,3441.0,3249.0
FCF,1032.0,3189.0,4122.0,1821.0,-2560.0,3299.0,4784.0,6353.0
이자발생부채,1596.0,1544.0,1516.0,1477.0,1295.0,,,
영업이익률,11.93,14.55,16.21,15.02,11.64,11.79,13.13,14.01
순이익률,8.62,9.94,12.27,11.44,7.77,8.77,9.9,10.48
ROE(%),10.96,14.01,18.62,17.7,9.81,11.07,12.73,13.54
ROA(%),8.32,10.62,14.09,13.42,7.54,8.77,10.26,10.96
부채비율,32.46,33.92,31.75,32.98,28.75,26.57,25.12,23.68
자본유보율,7348.2,8278.78,9689.14,11241.22,12104.31,,,
EPS(원),3883.0,5493.0,8368.0,9262.0,5709.0,6982.0,8860.0,10533.0
PER(배),25.75,40.42,49.53,34.71,53.34,37.67,29.68,24.97
BPS(원),37033.0,41444.0,48503.0,56234.0,60220.0,65953.0,73372.0,82244.0
PBR(배),2.7,5.36,8.55,5.72,5.06,3.99,3.58,3.2
현금DPS(원),650.0,900.0,1350.0,1580.0,1280.0,1358.0,1519.0,1666.0
현금배당수익률,0.65,0.41,0.33,0.49,0.42,0.52,0.58,0.63
현금배당성향(%),16.75,16.39,16.13,17.06,22.42,0.16,0.15,0.13
발행주식수(보통주),58458490.0,58458490.0,58458490.0,58458490.0,58458490.0,,,
