주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,731.0,691.0,759.0,837.0,920.0,,,
영업이익,20.0,16.0,28.0,46.0,72.0,,,
영업이익(발표기준),20.0,16.0,28.0,46.0,72.0,,,
세전계속사업이익,-3.0,-34.0,-3.0,17.0,33.0,,,
당기순이익,-7.0,-40.0,-5.0,13.0,14.0,,,
당기순이익(지배),-7.0,-40.0,-4.0,14.0,14.0,,,
당기순이익(비지배),-1.0,0.0,-1.0,0.0,0.0,,,
자산총계,2001.0,1955.0,2017.0,2045.0,2034.0,,,
부채총계,1219.0,1229.0,1307.0,1312.0,1160.0,,,
자본총계,782.0,726.0,710.0,734.0,874.0,,,
자본총계(지배),786.0,731.0,716.0,741.0,876.0,,,
자본총계(비지배),-5.0,-5.0,-6.0,-7.0,-2.0,,,
자본금,181.0,181.0,181.0,181.0,181.0,,,
영업활동현금흐름,164.0,-70.0,-81.0,69.0,67.0,,,
투자활동현금흐름,116.0,-17.0,2.0,37.0,-11.0,,,
재무활동현금흐름,-266.0,95.0,74.0,-98.0,-47.0,,,
CAPEX,1.0,3.0,0.0,3.0,2.0,,,
FCF,163.0,-73.0,-82.0,65.0,66.0,,,
이자발생부채,762.0,880.0,975.0,894.0,716.0,,,
영업이익률,2.8,2.29,3.67,5.45,7.84,,,
순이익률,-1.0,-5.76,-0.69,1.59,1.47,,,
ROE(%),-0.83,-5.21,-0.6,1.87,1.68,,,
ROA(%),-0.35,-2.01,-0.26,0.65,0.66,,,
부채비율,155.9,169.15,184.16,178.71,132.78,,,
자본유보율,377.96,354.21,352.8,367.26,409.53,,,
EPS(원),-18.0,-109.0,-12.0,38.0,37.0,,,
PER(배),-46.47,-10.44,-166.17,48.85,57.73,,,
BPS(원),3750.0,3470.0,3398.0,3320.0,3206.0,,,
PBR(배),0.23,0.33,0.59,0.55,0.67,,,
현금DPS(원),25.0,25.0,25.0,25.0,25.0,,,
현금배당수익률,2.94,2.19,1.25,1.36,1.16,,,
현금배당성향(%),-56.1,-9.46,-36.17,14.67,23.62,,,
발행주식수(보통주),36212160.0,36212160.0,36212160.0,36212160.0,36212160.0,,,
