주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,2965.0,3292.0,2971.0,3112.0,3122.0,4526.0,5503.0,6490.0
영업이익,354.0,688.0,364.0,-237.0,354.0,412.0,496.0,576.0
영업이익(발표기준),354.0,688.0,364.0,-237.0,354.0,,,
세전계속사업이익,301.0,617.0,258.0,-168.0,419.0,436.0,528.0,633.0
당기순이익,269.0,571.0,214.0,-172.0,390.0,393.0,444.0,494.0
당기순이익(지배),269.0,571.0,214.0,-173.0,389.0,393.0,443.0,506.0
당기순이익(비지배),,,0.0,0.0,0.0,,,
자산총계,2675.0,3709.0,3920.0,3857.0,3879.0,4704.0,5135.0,5576.0
부채총계,1313.0,734.0,663.0,871.0,861.0,1501.0,1546.0,1541.0
자본총계,1362.0,2975.0,3257.0,2986.0,3019.0,3203.0,3589.0,4035.0
자본총계(지배),1362.0,2975.0,3255.0,2984.0,3017.0,3202.0,3587.0,4033.0
자본총계(비지배),,,2.0,2.0,2.0,,,
자본금,71.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0
영업활동현금흐름,379.0,468.0,-198.0,488.0,-31.0,641.0,588.0,630.0
투자활동현금흐름,-109.0,-690.0,638.0,-330.0,-139.0,-570.0,-302.0,-341.0
재무활동현금흐름,-330.0,450.0,-204.0,-125.0,95.0,250.0,-61.0,-61.0
CAPEX,117.0,108.0,174.0,160.0,367.0,195.0,243.0,280.0
FCF,262.0,361.0,-373.0,329.0,-398.0,73.0,304.0,309.0
이자발생부채,745.0,205.0,150.0,169.0,300.0,,,
영업이익률,11.94,20.91,12.26,-7.61,11.34,9.11,9.0,8.87
순이익률,9.06,17.36,7.2,-5.54,12.47,8.68,8.06,7.61
ROE(%),21.36,26.35,6.86,-5.54,12.98,12.64,13.05,13.28
ROA(%),9.8,17.9,5.61,-4.44,10.07,9.16,9.01,9.21
부채비율,96.45,24.68,20.36,29.15,28.51,46.86,43.08,38.19
자본유보율,1900.41,3681.8,3834.35,3576.42,3986.87,,,
EPS(원),1880.0,3914.0,1236.0,-999.0,2253.0,2274.0,2563.0,2927.0
PER(배),,6.76,20.15,-17.57,11.63,12.8,11.35,9.94
BPS(원),9533.0,18268.0,19936.0,18749.0,19109.0,20599.0,23076.0,25945.0
PBR(배),0.0,1.45,1.25,0.94,1.37,1.41,1.26,1.12
현금DPS(원),350.0,700.0,300.0,200.0,350.0,350.0,350.0,350.0
현금배당수익률,,2.65,1.2,1.14,1.34,1.2,1.2,1.2
현금배당성향(%),18.61,14.5,22.93,-18.43,14.19,0.15,0.14,0.12
발행주식수(보통주),14285715.0,17285715.0,17285715.0,17285715.0,17285715.0,,,
