주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,8482.0,7578.0,7283.0,7145.0,6943.0,,,
영업이익,502.0,555.0,259.0,360.0,-32.0,,,
영업이익(발표기준),502.0,599.0,259.0,360.0,-32.0,,,
세전계속사업이익,526.0,608.0,222.0,427.0,319.0,,,
당기순이익,424.0,487.0,171.0,187.0,227.0,,,
당기순이익(지배),371.0,419.0,156.0,136.0,137.0,,,
당기순이익(비지배),53.0,68.0,15.0,52.0,90.0,,,
자산총계,11331.0,11109.0,9037.0,9702.0,9992.0,,,
부채총계,4946.0,4605.0,3024.0,3360.0,3456.0,,,
자본총계,6385.0,6504.0,6013.0,6342.0,6536.0,,,
자본총계(지배),5415.0,5479.0,5128.0,5429.0,5573.0,,,
자본총계(비지배),970.0,1026.0,885.0,913.0,963.0,,,
자본금,200.0,200.0,200.0,200.0,200.0,,,
영업활동현금흐름,821.0,709.0,516.0,496.0,284.0,,,
투자활동현금흐름,-371.0,-550.0,154.0,-275.0,-378.0,,,
재무활동현금흐름,-397.0,-426.0,-496.0,-139.0,35.0,,,
CAPEX,583.0,308.0,453.0,195.0,477.0,,,
FCF,239.0,401.0,63.0,301.0,-193.0,,,
이자발생부채,2421.0,2178.0,1203.0,1241.0,1375.0,,,
영업이익률,5.91,7.32,3.55,5.04,-0.46,,,
순이익률,5.0,6.43,2.35,2.62,3.27,,,
ROE(%),6.88,7.7,2.94,2.57,2.5,,,
ROA(%),3.69,4.34,1.7,2.0,2.3,,,
부채비율,77.47,70.79,50.29,52.99,52.88,,,
자본유보율,2424.58,2569.16,2581.07,2583.84,2595.6,,,
EPS(원),9270.0,10479.0,3904.0,3388.0,3431.0,,,
PER(배),8.45,10.97,22.1,25.29,25.38,,,
BPS(원),166607.0,168577.0,157777.0,167035.0,171476.0,,,
PBR(배),0.47,0.68,0.55,0.51,0.51,,,
현금DPS(원),4000.0,4000.0,4000.0,3500.0,3500.0,,,
현금배당수익률,5.11,3.48,4.63,4.08,4.02,,,
현금배당성향(%),35.06,31.01,83.25,83.92,82.87,,,
발행주식수(보통주),4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,,,
