주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,28471.0,35218.0,33022.0,34701.0,39000.0,40403.0,41861.0,44060.0
영업이익,3610.0,8654.0,3842.0,4309.0,5056.0,5090.0,5235.0,5459.0
영업이익(발표기준),3610.0,8654.0,3842.0,4309.0,5056.0,,,
세전계속사업이익,3600.0,8644.0,4257.0,4563.0,5022.0,5078.0,5244.0,5465.0
당기순이익,2732.0,6560.0,3337.0,3494.0,3867.0,3726.0,3882.0,4051.0
당기순이익(지배),2732.0,6560.0,3337.0,3494.0,3867.0,3700.0,3780.0,3760.0
당기순이익(비지배),,,,,,,,
자산총계,165609.0,177366.0,190710.0,219045.0,230766.0,249952.0,264785.0,276774.0
부채총계,103583.0,113463.0,123827.0,152888.0,161536.0,180500.0,192570.0,202424.0
자본총계,62027.0,63903.0,66883.0,66157.0,69229.0,69451.0,72219.0,74352.0
자본총계(지배),62027.0,63903.0,66883.0,66157.0,69229.0,68450.0,70470.0,72280.0
자본총계(비지배),,,,,,,,
자본금,6148.0,6148.0,6148.0,6148.0,6148.0,6150.0,6150.0,6150.0
영업활동현금흐름,3490.0,-11927.0,-4041.0,-11038.0,-10176.0,,,
투자활동현금흐름,-905.0,4690.0,-866.0,-720.0,-1309.0,,,
재무활동현금흐름,-3503.0,9084.0,5218.0,14341.0,11999.0,,,
CAPEX,142.0,502.0,319.0,145.0,81.0,,,
FCF,,,,,,,,
이자발생부채,80298.0,90957.0,98254.0,118061.0,129149.0,,,
영업이익률,12.68,24.57,11.63,12.42,12.96,12.6,12.51,12.39
순이익률,9.6,18.63,10.11,10.07,9.92,9.22,9.27,9.19
ROE(%),4.5,10.42,5.1,5.25,5.71,5.38,5.44,5.27
ROA(%),1.66,3.82,1.81,1.71,1.72,1.55,1.51,1.5
부채비율,167.0,177.55,185.14,231.1,233.33,259.89,266.65,272.25
자본유보율,909.9,940.43,988.9,1024.69,1074.67,,,
EPS(원),2358.0,5662.0,2880.0,3016.0,3338.0,3194.0,3263.0,3245.0
PER(배),15.86,7.81,10.71,13.16,11.86,11.04,10.8,10.86
BPS(원),53749.0,55375.0,57957.0,60356.0,63159.0,63315.0,65183.0,66857.0
PBR(배),0.7,0.8,0.53,0.66,0.63,0.56,0.54,0.53
현금DPS(원),700.0,1000.0,1500.0,1500.0,1500.0,1600.0,1644.0,1714.0
현금배당수익률,1.87,2.26,4.86,3.78,3.79,4.54,4.66,4.86
현금배당성향(%),29.56,17.59,51.87,47.05,42.52,0.5,0.5,0.53
발행주식수(보통주),115858891.0,115858891.0,115858891.0,115858891.0,115858891.0,,,
