주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,82566.0,61004.0,61763.0,60330.0,68385.0,80164.0,91997.0,101092.0
영업이익,4640.0,649.0,3013.0,244.0,3062.0,9108.0,12577.0,14604.0
영업이익(발표기준),4640.0,17.0,3013.0,244.0,3062.0,,,
세전계속사업이익,4360.0,8162.0,3668.0,321.0,2535.0,8508.0,12004.0,14055.0
당기순이익,3457.0,5089.0,206.0,229.0,1773.0,6342.0,8976.0,10450.0
당기순이익(지배),3302.0,5027.0,112.0,147.0,1617.0,5949.0,8429.0,9805.0
당기순이익(비지배),155.0,62.0,95.0,82.0,155.0,,,
자산총계,71853.0,77186.0,72695.0,76626.0,77674.0,86237.0,95115.0,106013.0
부채총계,29273.0,30758.0,29541.0,33250.0,34359.0,36898.0,37588.0,38343.0
자본총계,42580.0,46428.0,43154.0,43376.0,43315.0,49340.0,57528.0,67671.0
자본총계(지배),41741.0,45534.0,42221.0,42401.0,42316.0,48043.0,56077.0,65707.0
자본총계(비지배),840.0,894.0,933.0,975.0,998.0,,,
자본금,3880.0,3880.0,3880.0,3880.0,3880.0,3880.0,3880.0,3880.0
영업활동현금흐름,9045.0,3726.0,5371.0,6796.0,7177.0,13212.0,15156.0,17106.0
투자활동현금흐름,-8149.0,-3722.0,-2212.0,-11863.0,-12323.0,-10972.0,-9892.0,-10598.0
재무활동현금흐름,409.0,-218.0,303.0,2813.0,1961.0,-38.0,-1208.0,-1329.0
CAPEX,9614.0,8599.0,11962.0,10519.0,14763.0,10619.0,9690.0,9649.0
FCF,-569.0,-4872.0,-6591.0,-3722.0,-7586.0,2553.0,5724.0,7515.0
이자발생부채,16059.0,17131.0,20416.0,24436.0,25689.0,,,
영업이익률,5.62,1.06,4.88,0.4,4.48,11.36,13.67,14.45
순이익률,4.19,8.34,0.33,0.38,2.59,7.91,9.76,10.34
ROE(%),8.19,11.52,0.26,0.35,3.82,13.17,16.19,16.1
ROA(%),4.91,6.83,0.27,0.31,2.3,7.74,9.9,10.39
부채비율,68.75,66.25,68.45,76.66,79.32,74.78,65.34,56.66
자본유보율,815.66,914.89,899.67,922.4,942.01,,,
EPS(원),4256.0,6478.0,144.0,190.0,2084.0,7666.0,10862.0,12635.0
PER(배),17.15,8.44,436.26,268.04,47.98,21.0,14.82,12.74
BPS(원),53832.0,58718.0,55887.0,56125.0,56013.0,63594.0,74228.0,86975.0
PBR(배),1.36,0.93,1.13,0.91,1.79,2.53,2.17,1.85
현금DPS(원),750.0,750.0,500.0,500.0,750.0,817.0,879.0,895.0
현금배당수익률,1.03,1.37,0.79,0.98,0.75,0.51,0.55,0.56
현금배당성향(%),17.65,11.6,338.89,257.8,35.12,0.1,0.08,0.07
발행주식수(보통주),74693696.0,74693696.0,74693696.0,74693696.0,74693696.0,,,
