주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,8433.0,8940.0,9968.0,10150.0,11240.0,,,
영업이익,972.0,787.0,797.0,610.0,845.0,,,
영업이익(발표기준),972.0,787.0,797.0,610.0,845.0,,,
세전계속사업이익,966.0,670.0,803.0,572.0,835.0,,,
당기순이익,747.0,379.0,546.0,346.0,857.0,,,
당기순이익(지배),408.0,238.0,386.0,198.0,663.0,,,
당기순이익(비지배),340.0,141.0,160.0,147.0,195.0,,,
자산총계,8985.0,10107.0,12423.0,14673.0,15492.0,,,
부채총계,2114.0,3020.0,4138.0,6027.0,6098.0,,,
자본총계,6871.0,7087.0,8285.0,8646.0,9393.0,,,
자본총계(지배),3980.0,4304.0,4654.0,4858.0,5446.0,,,
자본총계(비지배),2890.0,2783.0,3630.0,3788.0,3947.0,,,
자본금,291.0,291.0,291.0,291.0,291.0,,,
영업활동현금흐름,862.0,466.0,749.0,188.0,1478.0,,,
투자활동현금흐름,-814.0,-1662.0,-1175.0,-1818.0,-825.0,,,
재무활동현금흐름,90.0,928.0,631.0,1687.0,-348.0,,,
CAPEX,256.0,558.0,1165.0,1490.0,746.0,,,
FCF,606.0,-92.0,-416.0,-1302.0,732.0,,,
이자발생부채,721.0,1673.0,2410.0,4131.0,3851.0,,,
영업이익률,11.53,8.8,7.99,6.01,7.52,,,
순이익률,8.86,4.24,5.48,3.41,7.63,,,
ROE(%),10.75,5.75,8.62,4.17,12.86,,,
ROA(%),8.78,3.97,4.85,2.55,5.68,,,
부채비율,30.77,42.61,49.95,69.7,64.92,,,
자본유보율,1439.18,1559.58,1683.31,1750.82,1960.64,,,
EPS(원),701.0,410.0,664.0,341.0,1139.0,,,
PER(배),11.41,22.05,17.04,25.83,16.98,,,
BPS(원),9342.0,10102.0,10925.0,11250.0,12611.0,,,
PBR(배),0.86,0.89,1.04,0.78,1.53,,,
현금DPS(원),100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
현금배당수익률,1.25,1.11,0.88,1.14,0.52,0.54,0.54,0.54
현금배당성향(%),10.45,17.89,11.03,21.78,6.52,,,
발행주식수(보통주),58141980.0,58141980.0,58141980.0,58141980.0,58141980.0,,,
