주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,43186.0,60428.0,67930.0,71520.0,79335.0,,,
영업이익,1748.0,1566.0,2247.0,3143.0,5136.0,,,
영업이익(발표기준),1748.0,1566.0,2247.0,3143.0,5136.0,,,
세전계속사업이익,1761.0,1546.0,2222.0,3105.0,5125.0,3390.0,4200.0,4185.0
당기순이익,1337.0,1149.0,1690.0,2372.0,3846.0,2445.0,3080.0,3065.0
당기순이익(지배),1326.0,1145.0,1685.0,2365.0,3838.0,2445.0,3080.0,3065.0
당기순이익(비지배),10.0,3.0,5.0,7.0,8.0,,,
자산총계,110526.0,130474.0,148325.0,165737.0,181524.0,191330.0,206535.0,221900.0
부채총계,100098.0,116452.0,133513.0,149351.0,163732.0,173635.0,186830.0,200200.0
자본총계,10428.0,14022.0,14811.0,16385.0,17793.0,17725.0,19730.0,21730.0
자본총계(지배),10393.0,13976.0,14762.0,16326.0,17732.0,17695.0,19700.0,21700.0
자본총계(비지배),35.0,46.0,49.0,60.0,60.0,,,
자본금,507.0,530.0,530.0,552.0,552.0,,,
영업활동현금흐름,8138.0,817.0,9596.0,8700.0,22754.0,,,
투자활동현금흐름,-10677.0,-368.0,-9357.0,-8430.0,-20061.0,,,
재무활동현금흐름,2573.0,320.0,-53.0,0.0,-960.0,,,
CAPEX,197.0,178.0,99.0,62.0,91.0,,,
FCF,,,,,,,,
이자발생부채,2451.0,2452.0,2852.0,2853.0,2855.0,,,
영업이익률,4.05,2.59,3.31,4.4,6.47,,,
순이익률,3.1,1.9,2.49,3.32,4.85,,,
ROE(%),12.58,9.43,11.76,15.26,22.59,13.8,16.47,14.81
ROA(%),1.26,0.95,1.21,1.51,2.21,1.31,1.55,1.43
부채비율,959.86,830.51,901.43,911.49,920.23,979.61,946.93,921.31
자본유보율,1983.17,2569.21,2706.98,2889.76,3157.77,,,
EPS(원),1311.0,1119.0,1590.0,2175.0,3479.0,2183.0,2709.0,2696.0
PER(배),11.56,11.13,10.16,7.04,6.76,8.36,6.74,6.77
BPS(원),10343.0,13291.0,13985.0,14893.0,16237.0,15816.0,17609.0,19396.0
PBR(배),1.46,0.94,1.15,1.03,1.45,1.15,1.04,0.94
현금DPS(원),320.0,380.0,570.0,830.0,1140.0,897.0,991.0,1001.0
현금배당수익률,2.11,3.05,3.53,5.42,4.85,4.92,5.43,5.49
현금배당성향(%),24.24,34.88,35.7,38.47,32.44,0.42,0.37,0.37
발행주식수(보통주),101328800.0,105963000.0,105963000.0,110338000.0,110338000.0,,,
