주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,7731.0,7646.0,7741.0,8224.0,8471.0,8566.0,8852.0,9294.0
영업이익,280.0,141.0,104.0,173.0,220.0,285.0,324.0,362.0
영업이익(발표기준),280.0,141.0,104.0,173.0,220.0,,,
세전계속사업이익,216.0,64.0,-17.0,90.0,-8.0,204.0,244.0,282.0
당기순이익,148.0,42.0,-75.0,11.0,-41.0,146.0,185.0,214.0
당기순이익(지배),43.0,-51.0,-148.0,-38.0,-63.0,102.0,141.0,170.0
당기순이익(비지배),105.0,93.0,73.0,48.0,22.0,,,
자산총계,9942.0,9848.0,9787.0,9869.0,9311.0,9554.0,9822.0,10130.0
부채총계,4257.0,4241.0,4321.0,4445.0,4100.0,4245.0,4379.0,4523.0
자본총계,5685.0,5608.0,5466.0,5424.0,5212.0,5309.0,5443.0,5607.0
자본총계(지배),5299.0,5191.0,5023.0,4956.0,4854.0,4907.0,4997.0,5117.0
자본총계(비지배),386.0,416.0,444.0,468.0,358.0,,,
자본금,111.0,111.0,113.0,115.0,117.0,119.0,119.0,119.0
영업활동현금흐름,157.0,51.0,257.0,86.0,355.0,495.0,357.0,350.0
투자활동현금흐름,-310.0,-107.0,-223.0,5.0,-129.0,-217.0,-218.0,-20.0
재무활동현금흐름,352.0,132.0,195.0,-87.0,-404.0,-284.0,-186.0,-186.0
CAPEX,388.0,317.0,376.0,119.0,223.0,200.0,200.0,0.0
FCF,-231.0,-266.0,-119.0,-33.0,132.0,,,
이자발생부채,2430.0,2680.0,2958.0,2984.0,2615.0,,,
영업이익률,3.63,1.84,1.35,2.1,2.59,3.33,3.66,3.9
순이익률,1.91,0.55,-0.96,0.13,-0.48,1.7,2.09,2.3
ROE(%),0.81,-0.97,-2.89,-0.75,-1.29,2.09,2.85,3.36
ROA(%),1.54,0.43,-0.76,0.11,-0.43,1.55,1.91,2.15
부채비율,74.87,75.62,79.05,81.95,78.66,79.96,80.45,80.67
자본유보율,4922.57,4860.3,4624.38,4502.21,4361.32,,,
EPS(원),1794.0,-2135.0,-6204.0,-1579.0,-2652.0,4289.0,5929.0,7148.0
PER(배),26.16,-32.85,-9.68,-37.3,-20.25,17.84,12.9,10.7
BPS(원),295504.0,293521.0,288182.0,284335.0,278386.0,284551.0,289770.0,296729.0
PBR(배),0.16,0.24,0.21,0.21,0.19,0.27,0.26,0.26
현금DPS(원),931.0,465.0,474.0,482.0,491.0,625.0,625.0,625.0
현금배당수익률,1.98,0.66,0.79,0.82,0.91,0.82,0.82,0.82
현금배당성향(%),38.17,-15.8,-5.48,-22.08,-13.48,0.15,0.11,0.09
발행주식수(보통주),2378309.0,2378309.0,2378309.0,2378309.0,2378309.0,,,
