주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,95832.0,108661.0,121795.0,134624.0,162099.0,182293.0,188806.0,195440.0
영업이익,5521.0,-343.0,16043.0,17542.0,20712.0,22542.0,22643.0,23186.0
영업이익(발표기준),5521.0,-343.0,15818.0,17542.0,20712.0,,,
세전계속사업이익,5135.0,-2575.0,13091.0,16291.0,19076.0,20574.0,20746.0,21509.0
당기순이익,4352.0,-3207.0,5093.0,9233.0,10919.0,11118.0,11764.0,12286.0
당기순이익(지배),3578.0,-3469.0,4922.0,8057.0,9862.0,9534.0,10173.0,10772.0
당기순이익(비지배),774.0,262.0,171.0,1176.0,1057.0,,,
자산총계,126363.0,150728.0,190230.0,203412.0,220037.0,229546.0,238233.0,246882.0
부채총계,52117.0,78549.0,109252.0,114209.0,123411.0,124148.0,122881.0,120741.0
자본총계,74245.0,72179.0,80979.0,89203.0,96626.0,105506.0,115573.0,126198.0
자본총계(지배),65744.0,59069.0,63209.0,69642.0,77302.0,85041.0,93728.0,102934.0
자본총계(비지배),8501.0,13110.0,17770.0,19561.0,19324.0,,,
자본금,4735.0,4735.0,4735.0,4735.0,4735.0,4738.0,4738.0,4738.0
영업활동현금흐름,7937.0,5004.0,6530.0,8517.0,13065.0,16902.0,15493.0,14648.0
투자활동현금흐름,-8360.0,-17577.0,-29441.0,-5236.0,-14182.0,-8724.0,-9787.0,-8041.0
재무활동현금흐름,-299.0,12307.0,22044.0,-3363.0,3345.0,-5603.0,-4865.0,-4760.0
CAPEX,6602.0,12960.0,17766.0,9231.0,11180.0,8754.0,8258.0,7287.0
FCF,1335.0,-7957.0,-11236.0,-714.0,1885.0,6687.0,5542.0,6138.0
이자발생부채,35784.0,58788.0,83717.0,85234.0,90669.0,,,
영업이익률,5.76,-0.32,13.17,13.03,12.78,12.37,11.99,11.86
순이익률,4.54,-2.95,4.18,6.86,6.74,6.1,6.23,6.29
ROE(%),5.54,-5.56,8.05,12.13,13.42,11.74,11.38,10.96
ROA(%),3.43,-2.31,2.99,4.69,5.16,4.95,5.03,5.07
부채비율,70.2,108.82,134.91,128.03,127.72,117.67,106.32,95.68
자본유보율,1314.96,1208.72,1895.01,2031.22,2190.74,,,
EPS(원),3778.0,-3663.0,5198.0,8508.0,10414.0,10067.0,10743.0,11375.0
PER(배),15.17,-10.92,9.75,6.36,5.97,5.27,4.94,4.67
BPS(원),69442.0,62391.0,66764.0,73559.0,81650.0,89824.0,99000.0,108723.0
PBR(배),0.83,0.64,0.76,0.74,0.76,0.59,0.54,0.49
현금DPS(원),1350.0,1200.0,1500.0,1600.0,1800.0,1856.0,1962.0,2025.0
현금배당수익률,2.36,3.0,2.96,2.96,2.89,3.49,3.7,3.81
현금배당성향(%),35.74,-32.77,28.87,18.81,17.29,0.18,0.18,0.17
발행주식수(보통주),92915378.0,92915378.0,92915378.0,92915378.0,92915378.0,,,
